,fineweb_edu,qurater,modernbert_reasoning,modernbert_professionalism,fluency_en,modernbert_readability,modernbert_cleanliness,ad_en,dsir_books,dsir_wiki,dsir_math,rps_doc_word_count,rps_doc_num_sentences,rps_doc_unigram_entropy,rps_doc_frac_unique_words,rps_doc_frac_no_alph_words,rps_doc_frac_chars_top_2gram,rps_doc_frac_chars_top_3gram,rps_lines_uppercase_letter_fraction,rps_lines_ending_with_terminal_punctution_mark,rps_lines_numerical_chars_fraction,rps_doc_mean_word_length
rps_doc_word_count,0.19243498443491652,0.1260998437247611,0.15234181237065225,0.04230004540466976,0.16505128930455532,0.23464386892249234,0.23788930436129682,-0.05782140481478535,0.22795088906026176,0.22941348102014897,0.25261231926202354,0.9999999999999998,0.36946893623337246,0.19642031995532638,0.28186275854663884,-0.011139108908350103,0.040372194937926584,-0.09539296206881367,0.25766195231169564,0.006690477476167457,0.017251997992684343,0.17872283149779003
rps_doc_num_sentences,0.17868189128853815,0.13296774657432,0.17078829219650513,0.0551514841824603,0.09745622644650621,0.20854298718922704,0.23173173364638752,-0.051789271273487786,0.23231011928072148,0.23072936019861537,0.24491606844438632,0.36946893623337246,0.9999999999999998,0.30484584496867256,0.08477889196863132,0.030759167213551007,0.17972992930485512,0.09266507801722366,0.0504391340529792,0.14014360708300724,-0.03275716633305034,0.09332001016416805
rps_doc_unigram_entropy,0.36655688333764536,0.4385955433052302,0.62770277520136,0.157126910989211,0.15426546279530542,0.5346606996192079,0.507967352701861,-0.00046129487887211046,0.6776997216195624,0.6758651109950735,0.7321185435721044,0.19642031995532638,0.3048458449686726,1.0000000000000002,-0.24576976507698006,0.12933662245146843,0.5181442074171959,0.40926309186965193,-0.20039595207292135,0.14196394986799551,-0.17075381489578764,0.24082701741061208
rps_doc_frac_unique_words,-0.08263484634958834,-0.0839219692025763,-0.2733206388693279,-0.16618981605773003,0.017758794224330472,-0.05686021535110972,0.0030165765361362,-0.09349822301290805,-0.08164613847118007,-0.07361224505475843,-0.10217654975296571,0.28186275854663884,0.08477889196863134,-0.24576976507698006,1.0,-0.03753710816580634,0.018771873833855306,0.029736815934001695,0.4054375926450483,-0.010971184360731778,0.06526277559763673,0.02176054838477391
rps_doc_frac_no_alph_words,0.055811178858009534,0.14596067832987414,-0.0026564078610342478,-0.26176759074104555,0.3305510186797926,0.20182993844289907,0.16074405271388628,-0.16884064124813744,0.37376606340433854,0.37148706513743046,0.33743495009310626,-0.0111391089083501,0.030759167213551007,0.12933662245146843,-0.037537108165806354,1.0000000000000002,0.06453433771804613,0.0778900195860922,0.05739180356781771,0.3587335815354053,0.17984819733065394,0.05859496666913987
rps_doc_frac_chars_top_2gram,0.20231347272816633,0.28159290731219044,0.3408441326980868,0.16059851522139534,0.07562257948799953,0.2626659936424144,0.2812040155002633,0.010447084437348092,0.27631701436693645,0.2730753408732801,0.3079003443810539,0.04037219493792661,0.17972992930485518,0.5181442074171959,0.018771873833855326,0.06453433771804612,1.0,0.584404739110276,-0.04501074564507034,0.060169518255187265,-0.02965700090238188,0.029536272564499696
rps_doc_frac_chars_top_3gram,0.12196144805488698,0.23002834860941723,0.2622692547320529,0.08157010174487762,0.06876843384634228,0.18318572861261867,0.23880291774424278,0.023111926529837117,0.2475577773252122,0.2455509025111797,0.268554992033538,-0.0953929620688137,0.09266507801722366,0.40926309186965193,0.029736815934001706,0.0778900195860922,0.584404739110276,1.0,-0.09979727093981873,0.08285655071667447,0.006675465967138751,0.028737260878872378
rps_lines_uppercase_letter_fraction,0.00027515830851155984,0.0775742079559711,-0.09855564701456435,-0.018257710891368694,0.19289227117169783,-0.03899624427341043,-0.027041887370244613,-0.21007893646267137,-0.13683529344803944,-0.12997565474184047,-0.11319124389014822,0.25766195231169564,0.0504391340529792,-0.20039595207292135,0.4054375926450483,0.0573918035678177,-0.045010745645070335,-0.09979727093981873,0.9999999999999999,-0.09330501289536833,0.08359866929348138,-0.009045698355135572
rps_lines_ending_with_terminal_punctution_mark,-0.15415189394300458,-0.033032179113843346,-0.09997851085803576,-0.5169646333934901,0.13654301278661307,0.10994738148884478,0.2669179704899883,-0.3236752736908725,0.48881977853218905,0.47940806973462985,0.42792786345564104,0.006690477476167472,0.1401436070830072,0.14196394986799551,-0.010971184360731778,0.3587335815354053,0.06016951825518727,0.08285655071667444,-0.09330501289536837,1.0,0.17618388976074242,0.20239464311061173
rps_lines_numerical_chars_fraction,-0.11362381258457244,-0.08264714700235795,-0.16540825825491276,-0.10075360109015045,0.01039583798158384,-0.15635259668182142,-0.0537724917730808,-0.1002285646596016,-0.04681080307858799,-0.055623323190311456,-0.08100204323730371,0.017251997992684332,-0.03275716633305034,-0.17075381489578764,0.06526277559763671,0.17984819733065388,-0.02965700090238188,0.006675465967138748,0.08359866929348138,0.17618388976074242,1.0,-0.07003285963039865
rps_doc_mean_word_length,0.12291972429262542,0.15579541273532596,0.1766595174154686,-0.18088239617694218,0.19873008054073737,0.3031806238278998,0.34130081534075213,-0.05183061101428027,0.5617116207193731,0.5634194381962193,0.5758342917811033,0.17872283149779003,0.093320010164168,0.2408270174106121,0.021760548384773887,0.05859496666913987,0.029536272564499696,0.02873726087887236,-0.009045698355135565,0.20239464311061178,-0.07003285963039865,0.9999999999999998
