,fineweb_edu,qurater,modernbert_reasoning,modernbert_professionalism,fluency_en,modernbert_readability,modernbert_cleanliness,ad_en,dsir_books,dsir_wiki,dsir_math,rps_doc_word_count,rps_doc_num_sentences,rps_doc_unigram_entropy,rps_doc_frac_unique_words,rps_doc_frac_no_alph_words,rps_doc_frac_chars_top_2gram,rps_doc_frac_chars_top_3gram,rps_lines_uppercase_letter_fraction,rps_lines_ending_with_terminal_punctution_mark,rps_lines_numerical_chars_fraction,rps_doc_mean_word_length
dsir_math,0.3340337460551319,0.20894873292403068,0.006100000591211121,-0.49112380912444453,0.1587790924769135,0.47382008393339065,-0.15742314756177703,-0.360959040870552,0.9697280709983641,0.9681805265472591,1.0,0.087418106631865,0.05723577395748715,0.1495083402344594,-0.12115767547085583,0.740556176403497,-0.11290332093961913,0.19829489646878165,-0.28761199969799595,0.32062200200404023,0.13507119463502018,0.08708279991016153
rps_doc_word_count,0.08912025024542976,0.08772967945883123,0.09139775722734834,0.09132999794992207,0.07151062532442369,0.042062725450520144,0.09010421593091013,-0.040818470961995174,0.07443368484324912,0.07384071691057534,0.087418106631865,1.0,0.4981326920280746,0.09145799130301747,-0.05422319746593221,-0.05186165542152062,-0.0023595402193979757,-0.06532771715201936,0.07589007853443415,-0.05854876211748733,-0.024527775011388565,0.16859286005279486
rps_doc_num_sentences,0.053473962356895444,0.05308974917242892,0.059586127291026886,0.055014018527389914,0.04203692269217899,0.032090780501604695,0.054691938532780204,-0.0368553558569659,0.04933438082276803,0.04883107909303973,0.05723577395748715,0.4981326920280746,1.0,0.05976951292783242,-0.029115784336238078,-0.03407295095193141,0.01916913881613735,-0.03135746243726958,0.046085292583023366,-0.02971906120391156,-0.009022380763063836,0.19396904779056937
rps_doc_unigram_entropy,-0.11849020421552924,0.03334555312696693,0.22970366233140457,0.1177088940355732,-0.05482659993685093,-0.029767111065981306,-0.14984424318616946,-0.09655626776825645,0.011629805453159479,0.01165528482284633,0.1495083402344594,0.09145799130301747,0.059769512927832426,0.9999999999999998,0.12585165984599722,-0.21756564029847983,0.41837094374394074,0.4581406914882427,0.07433210415716357,-0.07786855660935732,-0.18302660929112793,0.006742016813375397
rps_doc_frac_unique_words,-0.024703990682090317,-0.07087789206331735,-0.2606723019217065,-0.11685264918070332,-0.08044167437295975,0.10870372047269726,0.06263923971385163,-0.06771709198604839,-0.06331647677250576,-0.05776754531149237,-0.12115767547085582,-0.0542231974659322,-0.029115784336238078,0.12585165984599722,1.0,0.04606681861929309,0.10796625979133377,0.14097476385622001,0.042460826733544114,-0.10280798955001784,-0.1857890535706773,-0.05610351806280527
rps_doc_frac_no_alph_words,0.29376343116689607,0.1412141207753478,-0.1269939267453495,-0.5205431934317937,0.11440171433980187,0.5528649127362226,-0.10183181536469618,-0.381291840826667,0.8199334828857869,0.8181934547759686,0.7405561764034971,-0.05186165542152062,-0.034072950951931406,-0.2175656402984798,0.04606681861929309,0.9999999999999998,-0.190790840326091,0.026639192853369426,-0.3613845173395782,0.3728991475856283,0.38061782797054033,0.03551978134907687
rps_doc_frac_chars_top_2gram,-0.1727519075717764,-0.030939697926060414,0.12495889817882311,0.1225913914395124,-0.11255601822113576,-0.08407813105470047,-0.051390963071600876,-0.033551625426113216,-0.16683831193370247,-0.17070597975674498,-0.11290332093961915,-0.0023595402193979757,0.019169138816137354,0.41837094374394074,0.10796625979133376,-0.190790840326091,1.0,0.36513962473680467,-0.031134014756292638,0.03984167536210315,0.0005632239157183835,-0.02243696501937052
rps_doc_frac_chars_top_3gram,-0.04851101199501063,0.022714926607963072,0.08797798875896068,-0.021212233133575217,-0.02301958452903271,0.02727325859093868,-0.06343840570037827,-0.07183789215357815,0.1342530925969237,0.13339863658432263,0.19829489646878165,-0.06532771715201936,-0.03135746243726958,0.45814069148824277,0.14097476385622,0.026639192853369426,0.36513962473680467,1.0,-0.02345190498572181,0.03613096319034067,0.011773787258064508,-0.004821842231650351
rps_lines_uppercase_letter_fraction,-0.07573043954144583,-0.09651001529100986,0.09912785023970781,0.27961490626972196,0.05983854411651903,-0.3556353868284379,0.06342219125326982,0.22665374641413236,-0.333710244920584,-0.3326832793092575,-0.28761199969799595,0.07589007853443415,0.046085292583023366,0.07433210415716357,0.042460826733544114,-0.3613845173395782,-0.031134014756292638,-0.02345190498572181,1.0,-0.8195850135294734,-0.07384054544773948,-0.01007540242154455
rps_lines_ending_with_terminal_punctution_mark,0.07642731682181957,0.15642951580040323,-0.04959201736881128,-0.2553812388362566,-0.04412544556644869,0.3207797013202949,-0.12057319042886437,-0.21138437569684854,0.3571443993888073,0.3548442897971445,0.3206220020040403,-0.05854876211748733,-0.02971906120391156,-0.07786855660935732,-0.10280798955001783,0.3728991475856283,0.03984167536210315,0.03613096319034067,-0.8195850135294735,1.0,0.158673518233315,0.029203413093291074
rps_lines_numerical_chars_fraction,-0.055627367334863356,0.047552390563072415,0.20258782593745917,0.08666401631460789,0.06121886233422189,-0.006208530074932258,0.11272788315054995,-0.0026345643352840066,0.14048213421222697,0.13091364380940013,0.13507119463502018,-0.024527775011388565,-0.009022380763063836,-0.18302660929112793,-0.1857890535706773,0.38061782797054033,0.0005632239157183835,0.011773787258064508,-0.07384054544773948,0.15867351823331502,1.0,0.022230793131075805
rps_doc_mean_word_length,0.052226908344460324,0.05897284097986305,0.043064946247182045,0.0126083491821608,0.04027751860162182,0.04945087072150368,0.03265423447251752,-0.01726853298800312,0.08676840855044636,0.08661729977497121,0.08708279991016153,0.16859286005279486,0.19396904779056934,0.006742016813375397,-0.05610351806280527,0.03551978134907687,-0.02243696501937052,-0.004821842231650351,-0.01007540242154455,0.029203413093291074,0.022230793131075805,0.9999999999999999
