index,Q_mix_partial,covered_share,set
169,0.7191001215475756,1.0,train_1M
170,0.6562504345378849,1.0,train_1M
171,0.6653401079635923,1.0,train_1M
172,0.6961492897560508,1.0,train_1M
173,0.7024900286913864,0.9999999999999998,train_1M
174,0.6872743501110293,1.0,train_1M
175,0.6727806127062624,1.0,train_1M
176,0.6940297269355062,0.9999999999999999,train_1M
177,0.6982400997086778,1.0,train_1M
178,0.7043627234744261,1.0,train_1M
179,0.6808997946411769,0.9999999999999999,train_1M
180,0.6939914162043275,1.0,train_1M
181,0.6706248608526809,0.9999999999999998,train_1M
182,0.6723385256672852,0.9999999999999999,train_1M
183,0.7325830812330366,1.0,train_1M
184,0.7002825492011913,1.0,train_1M
185,0.6283325798508307,1.0,train_1M
186,0.6769720335283689,0.9999999999999999,train_1M
187,0.6762011710219484,1.0000000000000002,train_1M
188,0.7220914947994193,1.0,train_1M
189,0.7296487192359365,1.0,train_1M
190,0.6801048427761001,0.9999999999999999,train_1M
191,0.61595197578389,0.9999999999999998,train_1M
192,0.6461829410341624,1.0,train_1M
193,0.7247788717905708,1.0,train_1M
194,0.7236426003438352,0.9999999999999999,train_1M
195,0.7060450859121532,1.0,train_1M
196,0.7420265377292025,0.9999999999999999,train_1M
197,0.6724500810430647,0.9999999999999999,train_1M
198,0.6502822581578087,0.9999999999999998,train_1M
199,0.731430309184924,1.0,train_1M
200,0.6562605209994921,0.9999999999999998,train_1M
201,0.684918631729913,0.9999999999999999,train_1M
202,0.7365619879834325,1.0,train_1M
203,0.6682848579851952,1.0,train_1M
204,0.7035063066865787,0.9999999999999998,train_1M
205,0.5799682709411823,0.9999999999999999,train_1M
206,0.6070480182711657,0.9999999999999998,train_1M
207,0.6413998799200646,1.0,train_1M
208,0.7103814846798379,1.0,train_1M
209,0.664223242653304,1.0,train_1M
210,0.6975636723152794,1.0,train_1M
211,0.6429701934802876,1.0,train_1M
212,0.7374107928884758,1.0,train_1M
213,0.6721483837128541,1.0,train_1M
214,0.6934303251964251,0.9999999999999998,train_1M
215,0.7072254503130713,0.9999999999999999,train_1M
216,0.742950920679568,0.9999999999999998,train_1M
217,0.7547191629369445,1.0,train_1M
218,0.7354954708653823,1.0,train_1M
219,0.6755944150708033,1.0,train_1M
220,0.6586804228386904,1.0,train_1M
221,0.707629344707269,1.0,train_1M
222,0.5693524255035973,0.9999999999999998,train_1M
223,0.6486494332989239,1.0,train_1M
224,0.704300597709048,1.0,train_1M
225,0.6727611084972528,1.0,train_1M
226,0.6430293579690906,1.0000000000000002,train_1M
227,0.6714206900859578,1.0000000000000002,train_1M
228,0.7186776642412586,1.0,train_1M
229,0.6846376058030832,1.0,train_1M
230,0.6927758980510674,1.0,train_1M
231,0.6790480760116704,1.0,train_1M
232,0.7029150665648264,1.0,train_1M
233,0.6666741619333525,1.0,train_1M
234,0.7193097298667013,1.0,train_1M
235,0.6305530297100634,1.0,train_1M
236,0.7042815160548537,1.0000000000000002,train_1M
237,0.7795893580409466,1.0,train_1M
238,0.6456163885685688,1.0,train_1M
239,0.7466638570239801,1.0,train_1M
240,0.672202620257615,0.9999999999999998,train_1M
241,0.7128096568480524,1.0,train_1M
242,0.6822771280275571,1.0,train_1M
243,0.7412096374538248,1.0,train_1M
244,0.7031621292427213,1.0,train_1M
245,0.660047939424253,1.0,train_1M
246,0.6801973582365508,1.0,train_1M
247,0.6741044687567193,1.0,train_1M
248,0.712971879114298,1.0,train_1M
249,0.6685292849152666,1.0,train_1M
250,0.7572424024062956,1.0,train_1M
251,0.5995431399786841,1.0,train_1M
252,0.7094250909793888,0.9999999999999999,train_1M
253,0.6801179511666171,1.0,train_1M
254,0.65478131441629,1.0,train_1M
255,0.6534189267493608,1.0,train_1M
256,0.7146972689985908,0.9999999999999999,train_1M
257,0.7219113262839837,0.9999999999999999,train_1M
258,0.7408365372926179,1.0000000000000002,train_1M
259,0.6607603950989469,1.0,train_1M
260,0.7710253444681306,1.0,train_1M
261,0.6988020127013844,0.9999999999999998,train_1M
262,0.6629466640421802,1.0,train_1M
263,0.680652003027858,1.0000000000000002,train_1M
264,0.702652976900868,0.9999999999999998,train_1M
265,0.7164260284318313,1.0,train_1M
266,0.6432486653407173,1.0,train_1M
267,0.6658555660391066,1.0,train_1M
268,0.6637181649796462,0.9999999999999998,train_1M
269,0.6635742746792367,1.0,train_1M
270,0.6629545557113706,1.0,train_1M
271,0.7186636519592362,1.0,train_1M
272,0.7068526640986005,1.0,train_1M
273,0.7313943177527046,1.0,train_1M
274,0.6231765355351616,1.0,train_1M
275,0.7346632258903315,1.0,train_1M
276,0.7313641449681457,1.0,train_1M
277,0.6763981728415447,1.0,train_1M
278,0.7333831701054161,1.0,train_1M
279,0.6693793941337384,1.0,train_1M
280,0.688769864015042,1.0,train_1M
281,0.718059731727045,1.0,train_1M
282,0.6694461097683138,1.0,train_1M
283,0.775695954521236,1.0000000000000002,train_1M
284,0.6243234814227674,1.0,train_1M
285,0.7340400961267507,1.0,train_1M
286,0.6486169951195544,0.9999999999999998,train_1M
287,0.6301900407672404,0.9999999999999998,train_1M
288,0.6934904137405713,1.0,train_1M
289,0.6830555573298632,1.0000000000000002,train_1M
290,0.652432587273824,1.0,train_1M
291,0.6647954215507854,1.0,train_1M
292,0.704507040322827,1.0,train_1M
293,0.666513643907135,1.0,train_1M
294,0.6503164628976785,1.0,train_1M
295,0.7417366798033906,1.0,train_1M
296,0.6727504477327653,1.0,train_1M
297,0.7003503466244928,1.0000000000000002,train_1M
298,0.6900211287422603,0.9999999999999998,train_1M
299,0.6905658053226139,1.0000000000000002,train_1M
300,0.7886199814760798,1.0000000000000002,train_1M
301,0.7259784227288447,0.9999999999999999,train_1M
302,0.6943809026632345,1.0,train_1M
303,0.7514734178460095,0.9999999999999998,train_1M
304,0.6983632207834276,0.9999999999999999,train_1M
305,0.6181236740809206,1.0,train_1M
306,0.6768150805378107,1.0,train_1M
307,0.7341611136326601,1.0,train_1M
308,0.6773259945456205,1.0,train_1M
309,0.681896618052869,1.0,train_1M
310,0.7444924392297004,0.9999999999999998,train_1M
311,0.676100423764333,0.9999999999999998,train_1M
312,0.666276811537889,1.0,train_1M
313,0.7436090827378156,1.0,train_1M
314,0.6957595165533661,1.0,train_1M
315,0.6498801381112557,1.0000000000000002,train_1M
316,0.6925065436566752,0.9999999999999999,train_1M
317,0.6576115091273348,1.0,train_1M
318,0.7704177330198254,1.0,train_1M
319,0.6659267418366952,1.0,train_1M
320,0.7506113367513965,0.9999999999999999,train_1M
321,0.7534928932948092,0.9999999999999998,train_1M
322,0.6967133619926335,1.0,train_1M
323,0.6311720920151482,1.0,train_1M
324,0.7061391339395933,1.0,train_1M
325,0.6590881297305111,0.9999999999999999,train_1M
326,0.7148515365235556,1.0,train_1M
327,0.6687497517559822,1.0,train_1M
328,0.5555193569590696,1.0,train_1M
329,0.6641189315891863,1.0,train_1M
330,0.6650913735247092,0.9999999999999999,train_1M
331,0.6545470840321255,1.0,train_1M
332,0.6167485578937596,1.0000000000000002,train_1M
333,0.6719904244777397,0.9999999999999999,train_1M
334,0.7061071656897219,1.0,train_1M
335,0.5829836939178394,1.0,train_1M
336,0.6538424325253388,1.0,train_1M
337,0.6716215839778042,1.0,train_1M
338,0.6311920957916586,1.0,train_1M
339,0.7510266886333529,0.9999999999999999,train_1M
340,0.6854683186187117,1.0,train_1M
341,0.5926630304540735,1.0,train_1M
342,0.6558896065028971,1.0,train_1M
343,0.6568919739355191,1.0,train_1M
344,0.6972617795249183,1.0000000000000002,train_1M
345,0.7148339280255825,1.0,train_1M
346,0.6859325077199886,0.9999999999999999,train_1M
347,0.7301904357438481,0.9999999999999999,train_1M
348,0.6165076283629454,1.0000000000000002,train_1M
349,0.6579827427277599,1.0,train_1M
350,0.7100179970039912,1.0000000000000002,train_1M
351,0.7456032766357026,1.0,train_1M
352,0.6833983401707846,1.0,train_1M
353,0.6809675619827191,1.0,train_1M
354,0.6935391920719602,1.0,train_1M
355,0.7087003559582256,1.0,train_1M
356,0.7197008450176582,0.9999999999999998,train_1M
357,0.6692422296709728,1.0,train_1M
358,0.7277582335637781,0.9999999999999999,train_1M
359,0.6490554535651984,1.0,train_1M
360,0.7259592187809564,1.0000000000000002,train_1M
361,0.6976448396392892,1.0,train_1M
362,0.7053668511662614,0.9999999999999999,train_1M
363,0.7281298636926278,0.9999999999999998,train_1M
364,0.6612189902418134,0.9999999999999999,train_1M
365,0.671632152624235,1.0,train_1M
366,0.7123559774814804,0.9999999999999998,train_1M
367,0.6947491494270702,1.0,train_1M
368,0.6902375165238653,1.0,train_1M
369,0.6810558609896658,1.0,train_1M
370,0.7053440502083734,0.9999999999999998,train_1M
371,0.6951845894054399,0.9999999999999999,train_1M
372,0.6492592738795163,0.9999999999999999,train_1M
373,0.690539027266767,1.0,train_1M
374,0.683869513228732,0.9999999999999999,train_1M
375,0.6912017415493678,1.0,train_1M
376,0.6757891186861342,1.0,train_1M
377,0.6660606094702574,0.9999999999999999,train_1M
378,0.7062148323306899,1.0,train_1M
379,0.7160482075501416,0.9999999999999999,train_1M
380,0.6239582634048408,1.0,train_1M
381,0.6817326598643869,0.9999999999999999,train_1M
382,0.6166758023359546,1.0,train_1M
383,0.7004214092575753,1.0,train_1M
384,0.682078464414539,1.0,train_1M
385,0.6883027701937093,1.0,train_1M
386,0.6484252760050212,1.0,train_1M
387,0.562979378753648,0.9999999999999999,train_1M
388,0.7201216957964802,1.0,train_1M
389,0.734062664576782,1.0,train_1M
390,0.649635282424595,0.9999999999999999,train_1M
391,0.6513580894502804,1.0,train_1M
392,0.7094406716049795,1.0,train_1M
393,0.6848762475171816,0.9999999999999997,train_1M
394,0.6422292666097638,1.0,train_1M
395,0.6573473703380035,1.0000000000000002,train_1M
396,0.750192000338049,1.0000000000000002,train_1M
397,0.6760316627441549,1.0,train_1M
398,0.7105190368054372,1.0,train_1M
399,0.7192238608929558,0.9999999999999999,train_1M
400,0.705786756453485,1.0,train_1M
401,0.6769637876901039,0.9999999999999999,train_1M
402,0.7062768835919928,1.0,train_1M
403,0.7140547038125947,1.0,train_1M
404,0.706876976737329,1.0,train_1M
405,0.6382246573326193,1.0,train_1M
406,0.6392950954195361,0.9999999999999999,train_1M
407,0.671918555932723,1.0,train_1M
408,0.6993339456087234,1.0,train_1M
409,0.6945785712892694,1.0,train_1M
410,0.6674430859025509,1.0,train_1M
411,0.6631521807460313,0.9999999999999999,train_1M
412,0.7891270012430641,1.0,train_1M
413,0.6953711268961443,1.0,train_1M
414,0.6960764858493964,1.0,train_1M
415,0.6659126609234278,1.0,train_1M
416,0.6891800341411362,0.9999999999999999,train_1M
417,0.734544242552024,0.9999999999999998,train_1M
418,0.7934074035059624,0.9999999999999999,train_1M
419,0.6992434099266072,0.9999999999999999,train_1M
420,0.6857645509395267,1.0,train_1M
421,0.7569621973711026,1.0,train_1M
422,0.6894030311266687,0.9999999999999998,train_1M
423,0.6868692290159926,1.0,train_1M
424,0.6886068397186228,1.0,train_1M
425,0.6995929746822712,0.9999999999999999,train_1M
426,0.6523331102530012,1.0,train_1M
427,0.6435483458975034,0.9999999999999998,train_1M
428,0.6303967348357126,1.0,train_1M
429,0.6165039056569447,1.0,train_1M
430,0.7091820829628018,1.0,train_1M
431,0.7096732812447869,0.9999999999999999,train_1M
432,0.6639600898644958,1.0,train_1M
433,0.7232282508835259,1.0,train_1M
434,0.7411400120103767,1.0,train_1M
435,0.6401655222524488,1.0,train_1M
436,0.6561442938822951,1.0,train_1M
437,0.7383448130678675,1.0,train_1M
438,0.7062422258462503,0.9999999999999999,train_1M
439,0.671495932498941,0.9999999999999999,train_1M
440,0.686472329854073,1.0,train_1M
441,0.6894232213001875,1.0,train_1M
442,0.68977780927059,1.0,train_1M
443,0.6624686089533898,1.0,train_1M
444,0.6643175856290082,1.0,train_1M
445,0.6333858077220117,0.9999999999999999,train_1M
446,0.654417161691059,1.0,train_1M
447,0.7000302604373465,0.9999999999999998,train_1M
448,0.6615049342772431,1.0,train_1M
449,0.6857781043677649,1.0,train_1M
450,0.7072277359583734,1.0,train_1M
451,0.6962819057299432,1.0,train_1M
452,0.6924009403990031,1.0,train_1M
453,0.6823717764182419,0.9999999999999999,train_1M
454,0.6908106046273083,0.9999999999999999,train_1M
455,0.6549004204831265,1.0,train_1M
456,0.5861394411545164,0.9999999999999999,train_1M
457,0.7305500720500686,0.9999999999999999,train_1M
458,0.6761602368600358,0.9999999999999999,train_1M
459,0.6733270658333501,1.0,train_1M
460,0.6636301212099774,1.0,train_1M
461,0.6926982174444788,1.0,train_1M
462,0.6357398061068026,1.0,train_1M
463,0.7295628930290395,1.0,train_1M
464,0.6703309437980499,1.0000000000000002,train_1M
465,0.7058385774922025,1.0,train_1M
466,0.6723238077694133,0.9999999999999998,train_1M
467,0.6059356741717998,0.9999999999999999,train_1M
468,0.7057310696064992,1.0,train_1M
469,0.7344106740181244,0.9999999999999998,train_1M
470,0.7424221992222269,1.0,train_1M
471,0.6257840268469032,0.9999999999999998,train_1M
472,0.6961617556842175,1.0,train_1M
473,0.6765468502453037,1.0,train_1M
474,0.6844567633403915,0.9999999999999999,train_1M
475,0.7077665289370381,0.9999999999999999,train_1M
476,0.7229625484160083,1.0,train_1M
477,0.7195609710308006,0.9999999999999998,train_1M
478,0.6918908282495964,1.0,train_1M
479,0.7295128763840577,1.0,train_1M
480,0.7939498402271061,1.0,train_1M
481,0.7225936410105525,1.0,train_1M
482,0.6934684620057631,0.9999999999999999,train_1M
483,0.6873003378620817,0.9999999999999999,train_1M
484,0.7328945136678406,1.0,train_1M
485,0.7074832729719038,1.0000000000000002,train_1M
486,0.6620720179025937,1.0,train_1M
487,0.7292340890050377,1.0,train_1M
488,0.6960548251053208,1.0,train_1M
489,0.6238720677814222,1.0,train_1M
490,0.5653655689721491,0.9999999999999999,train_1M
491,0.7638955970310272,1.0,train_1M
492,0.6637894627457918,1.0,train_1M
493,0.6998030410472977,1.0,train_1M
494,0.6014581775339908,1.0,train_1M
495,0.7446151318663201,1.0,train_1M
496,0.6998628830678408,0.9999999999999999,train_1M
497,0.7083467500532444,1.0,train_1M
498,0.670298742353813,1.0,train_1M
499,0.6885362372385702,1.0,train_1M
500,0.6769342216339527,1.0,train_1M
501,0.6752828260386007,0.9999999999999998,train_1M
502,0.6954617504873176,1.0,train_1M
503,0.7755330511365287,1.0,train_1M
504,0.6936934232214269,1.0,train_1M
505,0.6862802420220677,1.0,train_1M
506,0.6904199912790263,0.9999999999999999,train_1M
507,0.686620533241407,1.0,train_1M
508,0.6791723690973002,1.0,train_1M
509,0.7933358588410463,1.0,train_1M
510,0.6153142777259915,1.0,train_1M
511,0.6945467926133763,1.0,train_1M
512,0.7902474628681017,1.0,train_1M
1,0.6682742601144549,0.9999999999999998,test_1M
2,0.672975139091428,0.9999999999999999,test_1M
3,0.7095801254753225,1.0,test_1M
4,0.7253143797096515,1.0000000000000002,test_1M
5,0.7760940216858193,0.9999999999999998,test_1M
6,0.688588949381782,1.0000000000000002,test_1M
7,0.7070431028890694,0.9999999999999999,test_1M
8,0.7338326279137849,1.0,test_1M
9,0.6605058090517593,0.9999999999999999,test_1M
10,0.6741998767397533,1.0,test_1M
11,0.6915041069130269,1.0,test_1M
12,0.6637320456946633,1.0,test_1M
13,0.6826637693829595,1.0000000000000002,test_1M
14,0.6640292863842849,1.0000000000000002,test_1M
15,0.6902569456760741,1.0000000000000002,test_1M
16,0.6915827715247704,1.0,test_1M
17,0.7418865129134193,1.0,test_1M
18,0.6729715070438644,0.9999999999999998,test_1M
19,0.6984520183928696,1.0,test_1M
20,0.755495820213872,1.0,test_1M
21,0.6494812283523003,0.9999999999999998,test_1M
22,0.6400308241261546,1.0,test_1M
23,0.6932400422314282,1.0,test_1M
24,0.6900008721801228,1.0,test_1M
25,0.6628371852905303,1.0,test_1M
26,0.7991357050798468,1.0,test_1M
27,0.6468337379263447,1.0,test_1M
28,0.6688423873009525,0.9999999999999996,test_1M
29,0.6942081227258143,1.0,test_1M
30,0.7158228231120625,1.0,test_1M
31,0.707899138429359,1.0,test_1M
32,0.6750606184678715,1.0,test_1M
33,0.6865327648092752,0.9999999999999999,test_1M
34,0.7069297039610657,1.0,test_1M
35,0.6947659985934604,1.0,test_1M
36,0.6891772304598591,0.9999999999999999,test_1M
37,0.7164602697131763,1.0,test_1M
38,0.7312773278375637,1.0,test_1M
39,0.7141308994171192,1.0,test_1M
40,0.6925676440791937,1.0,test_1M
41,0.7003498341112283,1.0,test_1M
42,0.6689132859434923,0.9999999999999999,test_1M
43,0.6744912723351991,1.0,test_1M
44,0.6712169253737487,1.0,test_1M
45,0.6867274949170539,1.0,test_1M
46,0.7031926129883616,0.9999999999999999,test_1M
47,0.6316812782873507,0.9999999999999999,test_1M
48,0.6975751972066345,1.0,test_1M
49,0.7233593867103939,1.0,test_1M
50,0.7188041718271324,0.9999999999999999,test_1M
51,0.6884041969214583,1.0,test_1M
52,0.6500702672691451,1.0,test_1M
53,0.6696304285614452,1.0,test_1M
54,0.7575714857452331,1.0,test_1M
55,0.6762734531776996,1.0000000000000002,test_1M
56,0.68710179408753,1.0,test_1M
57,0.6416102002292828,1.0,test_1M
58,0.6943601650905998,1.0000000000000002,test_1M
59,0.6751270269669811,0.9999999999999998,test_1M
60,0.7528635751953526,0.9999999999999999,test_1M
61,0.6664504260849705,1.0,test_1M
62,0.6998430492951205,0.9999999999999999,test_1M
63,0.5730998893028625,1.0,test_1M
64,0.6549510606717559,1.0,test_1M
65,0.6923539608082231,1.0,test_1M
66,0.5855324712573022,1.0,test_1M
67,0.7887237998094504,1.0,test_1M
68,0.7096908308521678,0.9999999999999998,test_1M
69,0.6403074810059193,1.0,test_1M
70,0.692770451014645,1.0,test_1M
71,0.6643144916790752,1.0000000000000002,test_1M
72,0.6535880213965682,1.0000000000000002,test_1M
73,0.67606715212214,1.0,test_1M
74,0.6244986440774789,0.9999999999999999,test_1M
75,0.6810639795514266,1.0,test_1M
76,0.6890691976926946,1.0,test_1M
77,0.6654801660005998,1.0000000000000002,test_1M
78,0.665336497436886,0.9999999999999999,test_1M
79,0.709773545952251,1.0,test_1M
80,0.6829913745107659,1.0,test_1M
81,0.6949181568605104,1.0,test_1M
82,0.703885154097992,1.0,test_1M
83,0.6612918609994818,1.0,test_1M
84,0.6791316663371637,1.0000000000000002,test_1M
85,0.7173335114793598,1.0,test_1M
86,0.7910078213316234,0.9999999999999999,test_1M
87,0.5596967894941977,1.0,test_1M
88,0.661314645826961,0.9999999999999998,test_1M
89,0.6715285819827029,1.0,test_1M
90,0.7306486202646251,1.0,test_1M
91,0.7374196754482517,1.0,test_1M
92,0.6994494627034552,1.0,test_1M
93,0.6945698535955813,1.0,test_1M
94,0.7241840773503926,0.9999999999999999,test_1M
95,0.659245156530611,1.0,test_1M
96,0.6996391907553773,1.0,test_1M
97,0.6266176337009541,0.9999999999999999,test_1M
98,0.6749238114755142,1.0,test_1M
99,0.6605743626850915,1.0,test_1M
100,0.7024509123567639,1.0,test_1M
101,0.6818233388347557,0.9999999999999999,test_1M
102,0.6645083327996609,1.0,test_1M
103,0.7179384799561427,1.0,test_1M
104,0.7326295266405949,0.9999999999999998,test_1M
105,0.6589066499629919,1.0,test_1M
106,0.7223496026907243,0.9999999999999999,test_1M
107,0.6719545265657328,0.9999999999999998,test_1M
108,0.6908648730328053,1.0,test_1M
109,0.6650958202453013,1.0,test_1M
110,0.7296078243812263,1.0,test_1M
111,0.7656243833541828,0.9999999999999998,test_1M
112,0.6413947958925037,0.9999999999999999,test_1M
113,0.682785366775817,1.0,test_1M
114,0.6590502252067382,1.0,test_1M
115,0.6655657052071857,1.0,test_1M
116,0.7037734075588239,1.0,test_1M
117,0.7233891539756282,1.0,test_1M
118,0.6551693159398774,1.0,test_1M
119,0.6776058267496301,0.9999999999999998,test_1M
120,0.6133822320792307,1.0,test_1M
121,0.7291438090020601,0.9999999999999999,test_1M
122,0.7027078059293649,0.9999999999999999,test_1M
123,0.7559557451631331,0.9999999999999999,test_1M
124,0.7075431068077486,1.0,test_1M
125,0.6741132924138086,1.0,test_1M
126,0.6157630044202186,0.9999999999999998,test_1M
127,0.6147643490942782,0.9999999999999999,test_1M
128,0.7207373721936106,1.0,test_1M
129,0.6730823749480055,1.0000000000000002,test_1M
130,0.6820075174058225,1.0,test_1M
131,0.6713479655381385,1.0,test_1M
132,0.7509890754940615,1.0,test_1M
133,0.6954741701554565,1.0,test_1M
134,0.6733661566785335,1.0,test_1M
135,0.6427985392313313,1.0,test_1M
