q0,q1,q2
0.584246062512871,0.31276446415183584,0.963593044407553
0.5591527091716836,0.3643442977612784,0.9294044081988911
0.5471665664910228,0.3839431892593471,0.9881302289473624
0.5611016053104723,0.3817902964979155,0.979847024305541
0.5572361871633932,0.3600920319878085,0.9484668305111236
0.52152252809017,0.38302563713127363,0.9789123955559834
0.574172736301627,0.31594627888168886,0.9435880293924952
0.5644023745247154,0.3203433709975308,0.907345756616809
0.5594460544442508,0.358966374148777,0.9702532791075094
0.539814190144043,0.3355374796044053,0.9060878860498189
0.5475207609510698,0.3952081378628969,1.004333182360025
0.5463594093792347,0.3754098508591479,0.9565069814870203
0.5686106391108419,0.3457496756335556,1.0089765850458334
0.5439002714939467,0.35262187889600627,0.9052905309146759
0.568111632432828,0.38149644379079933,1.0776941365374935
0.512471396988582,0.3736586945258252,0.8774487102697858
0.5409684817684532,0.3691185176697639,0.9814620777761682
0.5310086341204809,0.3948628029262831,0.9791302936802352
0.5566730141822467,0.36620334896437223,0.9832656846986694
0.528128376048378,0.3772539993343791,0.9134597491008145
0.5475830111872998,0.3539983511479551,0.9071223215092854
0.5726630188328479,0.3474631387882479,1.0121824315759016
0.5637808130007361,0.3602051076544901,0.9561019293444625
0.5408680035382709,0.3474865672497682,0.9290449237719283
0.5664775650958809,0.3930253720733873,0.985197000320136
0.5346362947258871,0.36342821852684415,0.96835097782186
0.5379043505309229,0.3487408428920155,0.9163085139556626
0.5466937113939107,0.3642776588806828,0.9745270147132741
0.541375095157287,0.3799310639206856,0.9257728294477245
0.5608868158384394,0.36081019935090286,0.9723289769753752
0.5277145377729636,0.4028618913915739,0.9896553027460532
0.5471004462482545,0.32299694751387376,0.9158737882891786
0.5437904632518707,0.38747023819103554,0.9445878549982468
0.5688072818662836,0.3443548987085845,0.941481810275769
0.5336657255115916,0.3735443117066249,0.9150750368646408
0.5469616408885443,0.3602616757355954,0.9319765482934388
0.5535963595476703,0.37628147627570324,0.9827522573608398
0.5601031267151508,0.3575255105613793,0.9276960767700029
0.5619008726425847,0.3761098704426502,0.9769410579282689
0.5379967086460536,0.3669236588395849,0.9642888783647852
0.5392119735998311,0.39399333792393726,0.9935041696619856
0.5475854769934123,0.3978481259835184,1.0133433069596764
0.5172813536285753,0.37624063013887304,0.907201623422261
0.5441750081061053,0.38033685968923975,0.9207032617005976
0.5731936266698625,0.34543960369341076,0.9733971241318512
0.5293713931727911,0.36408842039279327,0.9190283469955143
0.5634729593801586,0.36057417490623184,1.0090602185208128
0.5623188420267602,0.35049722244616255,0.9579152903944912
0.5821787028150583,0.3543007883141657,0.9880642352774014
0.5353585464789447,0.35978988280519325,0.9197292315985535
0.5490919412428308,0.3497883441259143,0.913795190037394
0.5657014115548391,0.3446894084074904,0.9884636852410589
0.5183919383605222,0.3802328927014902,0.9693537678390899
0.5827729532252178,0.33430542933326224,0.9552785261658596
0.5402186035586529,0.35655835313252693,0.9604100591534662
0.5307628486760828,0.39196706682098864,0.9199054666196038
0.5415465975278875,0.3640499848089704,0.9364505213851276
0.5259651143562226,0.40874124709295595,0.9908544790467981
0.5614293075258473,0.3602358293030998,0.9815215722751657
0.5491075913301896,0.37291069522269993,0.9301289416021525
0.5424387215415015,0.3852687269661335,0.9259753251866957
0.5339749519139844,0.3906069917241139,0.937284046656531
0.5269255983165272,0.40871808845469637,0.9726273830185701
0.5216911127397869,0.3992372903814748,0.9698221708984427
0.5372530296274304,0.38906107266967843,0.9835177842897865
0.5562464107216234,0.35853297393431005,0.9411293167543705
0.550083777967542,0.33071231434544185,0.9030347637549786
0.5824051316116304,0.33240682660899584,0.9136540679390431
0.5265538733194747,0.379158595747786,0.9146553805821233
0.5460752157058081,0.3534016455789466,0.9520209193627707
0.5527424468442661,0.37446735911226403,0.9664085884782659
0.5827352406258842,0.3102050984821691,0.915600372510916
0.5741400644542762,0.3342916295873249,0.9392165724442586
0.5529004976459859,0.36930120074932204,0.9833696936595057
0.5447182827747976,0.3480135444800845,0.8874802881569981
0.581203063026133,0.3159460232906625,0.9026214042850111
0.5364937938037557,0.39917264746827485,1.0090416810470642
0.5366865947645678,0.37589394125668935,0.9197308418553596
0.5637340737020722,0.34225467569202056,0.969003359475051
0.5641393606975705,0.3459715727949575,0.9679008186504171
0.5505716726968212,0.3509531751733071,0.9061564252427176
0.535199641410432,0.3542495466205609,0.8950131863745127
0.560447911367607,0.3765591919861678,1.0265679985753526
0.5562261282520405,0.3724178318033646,0.9750951530242542
0.5440862918421008,0.33034270371367,0.8783448313768784
0.5076675474259007,0.40363289651555745,0.9408163224443887
0.5470195427613982,0.35503745413409904,0.9431379072278604
0.538250590816737,0.3973864121026033,0.9557581086384414
0.5368501956249188,0.37612118753198415,0.9151910403158974
0.5370371614999343,0.3932894314896887,1.013597430238629
0.5380848720511152,0.3835181439853634,0.9388050695938627
0.5501157222243411,0.3703082602450304,0.9344219857643844
0.5259385778937186,0.39110763751714334,0.9932092486713294
0.5551288480529007,0.3544395666866624,0.9451705117230103
0.554756661362434,0.36413804880016315,0.9659853234168382
0.5521626037850376,0.3584091482427766,0.9371873879174223
0.5285639772595604,0.3858184454186015,1.0009369227253218
0.5473832046338548,0.36133814968181166,0.9144649100338911
0.5623609004700795,0.34557558685952716,0.9849212843265369
0.5447522779737978,0.3621563919612631,0.9017574058594174
0.5447152435776589,0.38545209394344276,1.0238132320568245
0.5224387920519101,0.40471465558176006,0.9548872785590516
0.5720329931990797,0.3405835617712122,0.9981294662468415
0.5483086434684682,0.3696832486428431,0.9158094063912019
0.5748997775078221,0.3495288714983594,0.9694829774126335
0.5599092369130664,0.34159040218657777,0.9862689936656486
0.532855160843203,0.37949776308310135,0.9679952094110208
0.5328564978482496,0.39013891338566076,0.9711506185042926
0.5454329479932144,0.35758807392824116,0.9556235489070782
0.5531159223235551,0.3637524727624901,0.9551427058464914
0.5248668663616003,0.3616847012757473,0.8885631036353748
0.5455974694656321,0.33761368959437454,0.9240277724683563
0.5333458263863814,0.3813451448111666,0.9603971989875926
0.5764194015862089,0.37416930810098326,1.006450051706915
0.5420169531507066,0.37949858336419295,0.9802840919018265
0.5705755600731143,0.3672084551229704,0.9911553795837891
0.5184609339547512,0.365630249470169,0.8791302949955044
0.5492091214697231,0.3619460512838113,0.9518725757438906
0.5410371763376317,0.3665341316923286,0.891021523273234
0.5415786694108653,0.3873097230917396,0.9639456090265693
0.5357172478220162,0.40211478633191033,0.981745762333472
0.5484162465803865,0.36256871036816857,0.9753795274105126
0.5649109786241499,0.3626345134648815,0.9678398235132812
0.5673773473248941,0.36749534603404044,0.9777094334345924
0.5421632592467865,0.3796848046628132,0.9570431184425349
0.5527546465839831,0.3577069316209817,0.9709623380994119
0.5543713122581645,0.36602057993575354,0.9754685438539624
0.5214365531061609,0.39992544716295897,0.9706379056759371
0.5698427008526558,0.3679474909188748,0.9960964328631807
0.54854481978182,0.3777146516735685,0.960887704109302
0.516442604417483,0.4042289390592851,0.9520444899586744
0.5648041501325415,0.3070288051723037,0.9620807518476043
0.5136393807846665,0.37139626269795073,0.879138337499695
0.535877724274256,0.36048911494995595,0.9690504164324162
0.513459071572801,0.40906883038899783,0.9430683157587133
0.5435946496390662,0.369496736065707,0.9581010248904145
0.5878280500429819,0.3295857478656281,0.9985649165550089
0.5386538290719953,0.3860941602830103,0.9693081127064718
0.5432834854693348,0.3908547842547745,0.9634861416235153
0.5531512895100505,0.32646798340910926,0.8977616576446535
0.5828612157280453,0.3617354753506644,1.0152368754282106
0.5382687030001684,0.3792300918011093,0.9589039092277598
0.5407796624054512,0.3591196225451225,0.9415415162416909
0.5124789205334915,0.4010109876320733,0.9103597329796737
0.5535133035553086,0.35566787038875014,0.934320295894406
0.5620366014092808,0.36041244539591055,0.9551093930873589
0.5562611526437468,0.358664670636628,0.9182526546783196
0.5208890164032137,0.39895109858957545,0.9346247893837062
0.5587854055014575,0.334779483388612,0.915798593460715
0.5667362705649232,0.35512653655893905,0.971296313354379
0.5609219928101434,0.331327417529129,0.9638902854837496
0.5525897722704297,0.3833162292918482,1.0089646375134056
0.567247066823732,0.3707851304071281,0.9792140583500948
0.5610495877357359,0.3512433541671617,0.9938185779982042
0.5023056240155701,0.40788469923539217,0.9452620501358776
0.567943875672213,0.3717100954510502,1.0034726264140974
0.5260997209220784,0.3857579974502465,0.9457344188640135
0.5574864637490065,0.3610604345793751,0.9570837733280881
0.5395432684463882,0.3640583125361269,0.9497293870364304
0.5491181070139861,0.34796504382712484,0.9112610310346061
0.5681436325320715,0.3435276750069607,0.9552646348045344
0.542398870641244,0.35126033901176784,0.9302252753071997
0.5629975569900137,0.3404962103305337,0.9292967992817377
0.5315396983379845,0.3839511471833041,0.9975317755736465
0.5271536859356333,0.3631825258284895,0.9203310382879031
0.527830661601978,0.39489072155393423,0.9769890966791137
0.5547745865251914,0.36757640588455454,0.9870033030043418
0.509731698198213,0.3746275057518562,0.9420319291035968
0.5350270857579289,0.36545477158779077,0.9238942604216583
0.5595866599447956,0.3883007120484138,0.9902836102547558
0.5386120903682716,0.3373225695406225,0.8955997436397823
0.55620863449539,0.3708731263787867,0.9823333470722994
0.5385796415285912,0.35672874343761934,0.9484169556229023
0.5381354323105995,0.3709019804251458,0.9472122234203777
0.520452353991969,0.39648975436043504,1.0075207948935356
0.5396387861540383,0.343682636362174,0.8794714938580038
0.5334507934592971,0.38481117165351275,0.9086624788293034
0.5490904301428237,0.3724752292664703,0.9679061114126716
0.574824201250619,0.33405506568938176,0.9816380307664859
0.5880813213303993,0.35933244063095604,1.0272519995166012
0.5514505268527656,0.3559093818477191,0.9557752772458228
0.5025565565601166,0.37501412817210894,0.8627795514427554
0.5514012314085757,0.36064161564096475,0.9092685596069021
0.5602592640726833,0.3809829292305596,1.0001405877639453
0.534116429280227,0.3580139342245183,0.90603031173871
0.4967039824490789,0.4016258191486197,0.8738734074777206
0.5474473920706067,0.3852507964435486,1.0370552661989616
0.5503961866931084,0.35712338504766883,0.9588653373603832
0.540172789825841,0.3581910376254727,0.9506795763540566
0.5482387401109413,0.37645484005769386,0.9411868856596771
0.5379481175373425,0.38757701230406827,0.9614988566783684
0.5563316893239606,0.3244961944641555,0.9232609283283743
0.5497840834087416,0.3795209938696228,0.9826756940140681
0.5646650134611565,0.3260894162198488,0.9086189934122527
0.5474327919326272,0.39402539197942216,1.0114013971486757
0.5278743731614891,0.38521545658281664,0.8970175042383427
0.5841410268505354,0.351500241325572,1.0613744352600063
0.5681297486491479,0.3183059248267084,0.9286538107605324
0.5569947601389167,0.3514701814670585,0.9410513010077254
0.5558830505439395,0.36809964371939247,0.9625230669731597
