target,term,coef,ci_low,ci_high,significant,interpretation,in_sample_R2,test1M_R2_train_only
loss_pile_cc,学术×问答对话,-1.0281101590464041,-1.27103675538083,-0.7297585804243094,True,互补(协同降Loss),0.7829017506423227,0.754415157764036
loss_pile_cc,学术×法律专利,-0.44071656971415646,-0.734574094860688,-0.15042445978847052,True,互补(协同降Loss),0.7829017506423227,0.754415157764036
loss_pile_cc,学术×书籍议会,-1.5820669414108457,-2.566234821245872,-0.6776252623818095,True,互补(协同降Loss),0.7829017506423227,0.754415157764036
loss_pile_cc,代码数学×网页通用,-1.899878809757111,-2.3451809083248802,-1.4195274402476281,True,互补(协同降Loss),0.7829017506423227,0.754415157764036
loss_pile_cc,代码数学×问答对话,-0.8572417738055873,-1.2273278356187383,-0.44065415069685987,True,互补(协同降Loss),0.7829017506423227,0.754415157764036
loss_pile_cc,代码数学×法律专利,-0.5171390552242247,-0.8894985836111051,-0.1205718842526215,True,互补(协同降Loss),0.7829017506423227,0.754415157764036
loss_pile_cc,代码数学×书籍议会,-1.2156650835307048,-2.380321592122573,-0.17235406753444926,True,互补(协同降Loss),0.7829017506423227,0.754415157764036
loss_pile_cc,网页通用×问答对话,-1.2858155998754033,-1.6560584391479405,-0.9288583852570524,True,互补(协同降Loss),0.7829017506423227,0.754415157764036
loss_pile_cc,网页通用×法律专利,-1.2346143829486291,-1.5622123664940581,-0.9052431518713453,True,互补(协同降Loss),0.7829017506423227,0.754415157764036
loss_pile_cc,网页通用×书籍议会,-1.3537800575236403,-2.4211632198191753,-0.130963389025644,True,互补(协同降Loss),0.7829017506423227,0.754415157764036
loss_pile_cc,问答对话×法律专利,-0.8274118189692464,-1.1725508319698428,-0.5374797252755544,True,互补(协同降Loss),0.7829017506423227,0.754415157764036
loss_pile_cc,问答对话×书籍议会,-1.8441341865952539,-2.7758179310389726,-0.762599111457982,True,互补(协同降Loss),0.7829017506423227,0.754415157764036
loss_pile_cc,法律专利×书籍议会,-1.2237788438845283,-2.0736875878849874,-0.2061439173818619,True,互补(协同降Loss),0.7829017506423227,0.754415157764036
loss_github,学术,6.703795788291929,6.433241808253984,7.007790635545797,True,,0.6726185257861124,0.6767361259694047
loss_github,代码数学,4.090024223810214,3.9516601609627213,4.29002995457543,True,,0.6726185257861124,0.6767361259694047
loss_github,网页通用,6.146299955381539,5.907028532378739,6.384504126696006,True,,0.6726185257861124,0.6767361259694047
loss_github,问答对话,4.968929527249425,4.802174021052147,5.204354689515012,True,,0.6726185257861124,0.6767361259694047
loss_github,法律专利,7.041626453492535,6.56628377143579,7.503759322834618,True,,0.6726185257861124,0.6767361259694047
loss_github,书籍议会,6.947019718748141,4.058466328434804,10.558346470241046,True,,0.6726185257861124,0.6767361259694047
loss_github,学术×代码数学,-6.237078333833756,-7.261793890077645,-5.064831265196611,True,互补(协同降Loss),0.6726185257861124,0.6767361259694047
loss_github,学术×网页通用,-1.2228231743446516,-2.309655841319633,-0.13592749580581073,True,互补(协同降Loss),0.6726185257861124,0.6767361259694047
loss_github,学术×问答对话,-4.353583490901008,-5.543675494806726,-3.4034058642425915,True,互补(协同降Loss),0.6726185257861124,0.6767361259694047
loss_github,学术×法律专利,-1.6592373037018404,-2.9611456823921243,-0.15107032286396452,True,互补(协同降Loss),0.6726185257861124,0.6767361259694047
loss_github,学术×书籍议会,-3.671505831407232,-9.055867884021074,0.719417902288744,False,不显著,0.6726185257861124,0.6767361259694047
loss_github,代码数学×网页通用,-4.726278844639792,-5.911652287375098,-3.5089067035630856,True,互补(协同降Loss),0.6726185257861124,0.6767361259694047
loss_github,代码数学×问答对话,-1.30506236098796,-2.13652643310066,-0.23884106672437355,True,互补(协同降Loss),0.6726185257861124,0.6767361259694047
loss_github,代码数学×法律专利,-5.869075486714841,-7.127811845594125,-4.522846171432841,True,互补(协同降Loss),0.6726185257861124,0.6767361259694047
loss_github,代码数学×书籍议会,-4.582074888370176,-9.256308231320999,-0.6623903291923178,True,互补(协同降Loss),0.6726185257861124,0.6767361259694047
loss_github,网页通用×问答对话,-2.831392965418821,-3.8904520318369626,-1.8313071021233889,True,互补(协同降Loss),0.6726185257861124,0.6767361259694047
loss_github,网页通用×法律专利,-1.0894612000535218,-2.5040311648118023,0.28823846878646603,False,不显著,0.6726185257861124,0.6767361259694047
loss_github,网页通用×书籍议会,-0.5767725714624277,-6.369163184601558,3.824510371893517,False,不显著,0.6726185257861124,0.6767361259694047
loss_github,问答对话×法律专利,-5.953646798925578,-7.611206878469747,-4.317810453599055,True,互补(协同降Loss),0.6726185257861124,0.6767361259694047
loss_github,问答对话×书籍议会,-3.6491360402389255,-8.41056520455844,1.1568928763178403,False,不显著,0.6726185257861124,0.6767361259694047
loss_github,法律专利×书籍议会,-2.1592965150879264,-7.4587501321831615,2.238404919054718,False,不显著,0.6726185257861124,0.6767361259694047
loss_arxiv,学术,4.60170738679736,4.3259091468112905,4.9111249954837,True,,0.3871021908631809,0.1599041687739049
loss_arxiv,代码数学,6.113642709110211,5.754232388439342,6.408198591783929,True,,0.3871021908631809,0.1599041687739049
loss_arxiv,网页通用,6.146394154777504,5.780569579468336,6.464337229353635,True,,0.3871021908631809,0.1599041687739049
loss_arxiv,问答对话,5.174516129640079,5.019240115495249,5.325981315900291,True,,0.3871021908631809,0.1599041687739049
loss_arxiv,法律专利,6.85559564321139,6.172678344647541,7.466598907914669,True,,0.3871021908631809,0.1599041687739049
loss_arxiv,书籍议会,7.54332806086393,4.0148821439038285,10.881890396598676,True,,0.3871021908631809,0.1599041687739049
loss_arxiv,学术×代码数学,-2.0917998418708375,-3.5612045392800806,-0.49290382581462033,True,互补(协同降Loss),0.3871021908631809,0.1599041687739049
loss_arxiv,学术×网页通用,-2.952541834638948,-4.505772334726902,-1.4950080965153196,True,互补(协同降Loss),0.3871021908631809,0.1599041687739049
loss_arxiv,学术×问答对话,-2.066053329567726,-3.0756253973737477,-1.0119970132448823,True,互补(协同降Loss),0.3871021908631809,0.1599041687739049
loss_arxiv,学术×法律专利,-3.830075981772722,-5.313357710792834,-2.2255009057944886,True,互补(协同降Loss),0.3871021908631809,0.1599041687739049
loss_arxiv,学术×书籍议会,-6.205290942919239,-11.159116648642778,-0.5577880279889762,True,互补(协同降Loss),0.3871021908631809,0.1599041687739049
loss_arxiv,代码数学×网页通用,-0.7351520909723755,-2.4113302989317296,0.9855687780323213,False,不显著,0.3871021908631809,0.1599041687739049
loss_arxiv,代码数学×问答对话,-1.747935203578972,-3.1616537802184665,-0.33187264752937395,True,互补(协同降Loss),0.3871021908631809,0.1599041687739049
loss_arxiv,代码数学×法律专利,-2.678763666321674,-4.662523378979173,-0.7126872609496746,True,互补(协同降Loss),0.3871021908631809,0.1599041687739049
loss_arxiv,代码数学×书籍议会,-2.0229299315422002,-7.427094963332785,2.560271615628852,False,不显著,0.3871021908631809,0.1599041687739049
loss_arxiv,网页通用×问答对话,-2.8328823527337947,-4.20024490773345,-1.2853218692947694,True,互补(协同降Loss),0.3871021908631809,0.1599041687739049
loss_arxiv,网页通用×法律专利,-1.2409233443697272,-3.270683395454583,1.0338258814682175,False,不显著,0.3871021908631809,0.1599041687739049
loss_arxiv,网页通用×书籍议会,-3.037955482480726,-8.70759869800071,2.534648740538668,False,不显著,0.3871021908631809,0.1599041687739049
loss_arxiv,问答对话×法律专利,-5.4734375534552635,-7.601785517754953,-3.225695582125005,True,互补(协同降Loss),0.3871021908631809,0.1599041687739049
loss_arxiv,问答对话×书籍议会,-4.9297322888826045,-9.239501695331715,-0.44437945760212233,True,互补(协同降Loss),0.3871021908631809,0.1599041687739049
loss_arxiv,法律专利×书籍议会,-2.3913594196107253,-8.11216969758285,4.3644388860208885,False,不显著,0.3871021908631809,0.1599041687739049
loss_wikipedia_en,学术,6.380806495097572,6.287383204813062,6.465950974115213,True,,0.6836397427591071,0.6823548997447886
loss_wikipedia_en,代码数学,6.799929803972352,6.596056949922333,6.966763550708045,True,,0.6836397427591071,0.6823548997447886
loss_wikipedia_en,网页通用,5.735052511336486,5.564759084531905,5.927719324788662,True,,0.6836397427591071,0.6823548997447886
loss_wikipedia_en,问答对话,6.507288592657458,6.397766274740182,6.609706459937421,True,,0.6836397427591071,0.6823548997447886
loss_wikipedia_en,法律专利,6.385545790605671,6.217234728090758,6.5202879611333335,True,,0.6836397427591071,0.6823548997447886
loss_wikipedia_en,书籍议会,6.7599324770099365,5.238092190859438,8.194247056536973,True,,0.6836397427591071,0.6823548997447886
loss_wikipedia_en,学术×代码数学,-0.8821282532453327,-1.5807083115224485,-0.3167823629833076,True,互补(协同降Loss),0.6836397427591071,0.6823548997447886
loss_wikipedia_en,学术×网页通用,-3.8472794411711373,-4.537538524439658,-3.2731257763036505,True,互补(协同降Loss),0.6836397427591071,0.6823548997447886
loss_wikipedia_en,学术×问答对话,-1.020909975911509,-1.5715945572856511,-0.5780075842642257,True,互补(协同降Loss),0.6836397427591071,0.6823548997447886
loss_wikipedia_en,学术×法律专利,-0.3406219665116579,-0.8040137333910733,0.14067414597245081,False,不显著,0.6836397427591071,0.6823548997447886
loss_wikipedia_en,学术×书籍议会,-2.350316381266631,-4.432664272829186,-0.41691646379819525,True,互补(协同降Loss),0.6836397427591071,0.6823548997447886
loss_wikipedia_en,代码数学×网页通用,-4.125939399748342,-5.151501459252322,-3.1696476742155593,True,互补(协同降Loss),0.6836397427591071,0.6823548997447886
loss_wikipedia_en,代码数学×问答对话,-1.3669909010029517,-2.1217492305380983,-0.5237325052347185,True,互补(协同降Loss),0.6836397427591071,0.6823548997447886
loss_wikipedia_en,代码数学×法律专利,-0.9309534302615041,-1.6831287007739946,-0.11798543242299707,True,互补(协同降Loss),0.6836397427591071,0.6823548997447886
loss_wikipedia_en,代码数学×书籍议会,-1.1410762448518337,-3.4836146367863674,1.1061500550636687,False,不显著,0.6836397427591071,0.6823548997447886
loss_wikipedia_en,网页通用×问答对话,-3.5601803851960634,-4.6635873086563615,-2.729102275804656,True,互补(协同降Loss),0.6836397427591071,0.6823548997447886
loss_wikipedia_en,网页通用×法律专利,-3.5295190834200447,-4.336549915875462,-2.7875036019158506,True,互补(协同降Loss),0.6836397427591071,0.6823548997447886
loss_wikipedia_en,网页通用×书籍议会,-3.3619850204871344,-5.81032597205234,-0.8584373366447426,True,互补(协同降Loss),0.6836397427591071,0.6823548997447886
loss_wikipedia_en,问答对话×法律专利,-1.4396239862464575,-2.2667247240247765,-0.6592552606916174,True,互补(协同降Loss),0.6836397427591071,0.6823548997447886
loss_wikipedia_en,问答对话×书籍议会,-1.6166880287494916,-4.042201832241767,0.9979741402424014,False,不显著,0.6836397427591071,0.6823548997447886
loss_wikipedia_en,法律专利×书籍议会,-1.9605289795628418,-4.253338195334145,0.05694028943096153,False,不显著,0.6836397427591071,0.6823548997447886
