target,domain,beta,beta_ci_low,beta_ci_high
loss_dm_mathematics,pile_cc,4.62159153512918,4.246062592157248,4.96820472187506
loss_dm_mathematics,ubuntu_irc,2.5542643850323583,0.29405350867174246,4.945467927676157
loss_dm_mathematics,europarl,3.806570221090524,0.40788851757849914,6.734926984609236
loss_dm_mathematics,hackernews,0.6159483722129979,-2.836886335566881,4.4653830483723524
loss_dm_mathematics,pubmed_abstracts,4.473895934015801,3.7828656294680103,5.094887408123464
loss_dm_mathematics,uspto_backgrounds,4.584075366500997,3.956879971423047,5.139059214158013
loss_github,arxiv,6.123419664567413,5.849902951537005,6.390622141154215
loss_github,freelaw,6.356386425450783,6.003490789515352,6.669272270492259
loss_github,nih_exporter,1.7323610711343562,-1.796268699385915,5.398221484702421
loss_github,pubmed_central,6.272884127055924,5.957332826045209,6.590609968282708
loss_github,wikipedia_en,5.959619323338522,5.692674026590087,6.20246830238938
loss_github,dm_mathematics,4.878948269273891,3.9754316443094027,5.971704025557883
loss_github,github,2.6993369172278605,2.4564714986094387,2.866302058039605
loss_github,philpapers,0.01471408460670454,-3.652644357641212,4.347698509590551
loss_github,stackexchange,3.9814936482724717,3.7594904539134255,4.140146841568539
loss_github,enron_emails,-5.041299182949457,-12.136579594470167,2.2504968513105768
loss_github,gutenberg_pg_19,5.562949238386911,4.9998000587770655,6.1125351722511
loss_github,pile_cc,5.871754356648363,5.665630458824441,6.077548451082043
loss_github,ubuntu_irc,4.003292310273805,2.9222529663606625,5.086241859642616
loss_github,europarl,4.116505821925189,2.4040150758767287,5.99487212486273
loss_github,hackernews,3.4658864248439882,1.9312795969756973,5.318027534122429
loss_github,pubmed_abstracts,5.317672184904468,5.0106663857630735,5.649671437605843
loss_github,uspto_backgrounds,6.0936175013959755,5.714289553356974,6.502769599584959
loss_stackexchange,arxiv,5.784625550133352,5.567149849630503,5.984490245312586
loss_stackexchange,freelaw,6.074754469015826,5.820303343478151,6.3158306640854125
loss_stackexchange,nih_exporter,2.7317312632715782,-0.45928072413772786,5.468154374515253
loss_stackexchange,pubmed_central,5.97476989223669,5.742636080535465,6.200502184019462
loss_stackexchange,wikipedia_en,5.732387558577731,5.5081348495980675,5.955965855387505
loss_stackexchange,dm_mathematics,5.168735448430771,4.490048726126175,5.822824350037869
loss_stackexchange,github,4.569206963417688,4.471056056719854,4.658698584154043
loss_stackexchange,philpapers,1.854752347839145,-0.8117119797614031,4.434592982694374
loss_stackexchange,stackexchange,2.9631055146207683,2.707464299137486,3.1679067575809774
loss_stackexchange,enron_emails,1.7061662639726873,-4.372275765987724,7.187119470107432
loss_stackexchange,gutenberg_pg_19,5.692884640462453,5.376291979967319,6.093934682599141
loss_stackexchange,pile_cc,5.535474426728587,5.396485014410851,5.6639541737346235
loss_stackexchange,ubuntu_irc,4.279658245247993,3.472205817343814,5.1404354487804245
loss_stackexchange,europarl,4.583878713355654,3.363090855416238,5.863611183288667
loss_stackexchange,hackernews,3.24859295555535,1.9255380817257814,4.5410500355887775
loss_stackexchange,pubmed_abstracts,5.410134461017515,5.16908953781299,5.634832081595498
loss_stackexchange,uspto_backgrounds,5.72735065923685,5.433114773716575,6.087036023549268
loss_gutenberg_pg_19,arxiv,5.896443904158062,5.769926772649433,6.037244610492507
loss_gutenberg_pg_19,freelaw,5.329006213906585,5.247776312276072,5.404874409583598
loss_gutenberg_pg_19,nih_exporter,5.040292307052538,3.8073377605428527,6.499770486254596
loss_gutenberg_pg_19,pubmed_central,5.912619551548924,5.81997513414953,6.001757532036645
loss_gutenberg_pg_19,wikipedia_en,5.329309090734594,5.228788524955648,5.413226054298869
loss_gutenberg_pg_19,dm_mathematics,5.8211865122582696,5.565288909592368,6.134476745665088
loss_gutenberg_pg_19,github,6.007117821162502,5.922638269661964,6.09427775608854
loss_gutenberg_pg_19,philpapers,4.8545227211050195,3.6046069279875375,6.289310119909539
loss_gutenberg_pg_19,stackexchange,5.757794942679078,5.6712724037940365,5.834191959670326
loss_gutenberg_pg_19,enron_emails,-0.21192691208290956,-2.9516382766501135,2.0484136178294117
loss_gutenberg_pg_19,gutenberg_pg_19,2.2579109492341756,2.0297764116532298,2.482483840384634
loss_gutenberg_pg_19,pile_cc,4.992309053124663,4.946133426736646,5.035457358675454
loss_gutenberg_pg_19,ubuntu_irc,5.659856009585523,5.2585878527680725,6.07166975897342
loss_gutenberg_pg_19,europarl,5.2630718296303245,4.586935620769388,6.068815952668291
loss_gutenberg_pg_19,hackernews,3.582042143205391,2.9640176967577068,4.145447444723976
loss_gutenberg_pg_19,pubmed_abstracts,5.744433693863735,5.603069928142216,5.880852866785025
loss_gutenberg_pg_19,uspto_backgrounds,5.830532997830915,5.679480873975398,5.970177262510218
loss_pile_cc,arxiv,6.1495154935908705,6.086365924732884,6.21615278107507
loss_pile_cc,freelaw,5.880370708765859,5.82047021592203,5.939505312995263
loss_pile_cc,nih_exporter,4.553144707102284,3.730821583321844,5.361811266793969
loss_pile_cc,pubmed_central,6.009248262384393,5.94336244101339,6.065209086313134
loss_pile_cc,wikipedia_en,5.34024370640779,5.282444113205387,5.38820643461404
loss_pile_cc,dm_mathematics,5.973335259880993,5.735990289035883,6.2013789073858065
loss_pile_cc,github,6.258831072377433,6.19356683620515,6.319305357737552
loss_pile_cc,philpapers,4.9728337745431,4.055378016208586,5.794814653934565
loss_pile_cc,stackexchange,5.867535668318246,5.815423842647418,5.91024264169955
loss_pile_cc,enron_emails,1.311011169114587,-0.8575202257126665,3.0215986441067804
loss_pile_cc,gutenberg_pg_19,5.492055895192827,5.38821893148573,5.602574314688593
loss_pile_cc,pile_cc,4.802306696519909,4.750160824021774,4.851229632833684
loss_pile_cc,ubuntu_irc,5.182076190329489,4.938146919654272,5.428121924994458
loss_pile_cc,europarl,5.747769947320056,5.299849131209211,6.123197357089505
loss_pile_cc,hackernews,4.484709002645066,4.06911003810102,4.952084313384237
loss_pile_cc,pubmed_abstracts,5.866548447907788,5.7892615937214496,5.951768460234158
loss_pile_cc,uspto_backgrounds,5.900177409230665,5.8284016646731756,5.974862737335543
loss_ubuntu_irc,arxiv,7.182172837623403,6.913386426692312,7.407972446101249
loss_ubuntu_irc,freelaw,7.350042076200083,7.086604587645694,7.583757807385458
loss_ubuntu_irc,nih_exporter,4.760731289952502,0.22626236058246119,8.704186402425636
loss_ubuntu_irc,pubmed_central,7.5336714793879285,7.310453608732049,7.756691142497615
loss_ubuntu_irc,wikipedia_en,7.170002653844507,6.885591022070703,7.49110151933895
loss_ubuntu_irc,dm_mathematics,6.655547318015978,5.638550383365177,7.5394667702399785
loss_ubuntu_irc,github,7.024075694780487,6.823471932010984,7.202287138720608
loss_ubuntu_irc,philpapers,-0.06486355812698759,-4.208870614455685,3.9885023961979735
loss_ubuntu_irc,stackexchange,6.81822451707666,6.623079369499313,6.972156458000534
loss_ubuntu_irc,enron_emails,-13.56057550135195,-24.22631823270491,-4.728065827141908
loss_ubuntu_irc,gutenberg_pg_19,6.66618082625927,6.08871325026391,7.205056463633927
loss_ubuntu_irc,pile_cc,6.8906784726833505,6.723529343700714,7.046290383990308
loss_ubuntu_irc,ubuntu_irc,-11.220102834137558,-12.845854571133428,-10.059089584637602
loss_ubuntu_irc,europarl,2.7875640227266394,0.8645733697842659,4.652285407810981
loss_ubuntu_irc,hackernews,4.412530759210744,2.6491091965878777,6.372241833738326
loss_ubuntu_irc,pubmed_abstracts,7.170112115434468,6.835762722309231,7.5179132648316145
loss_ubuntu_irc,uspto_backgrounds,6.905600906440156,6.552299802141615,7.282297142171254
loss_hackernews,arxiv,5.861434147174715,5.772105684365937,5.9420068103025
loss_hackernews,freelaw,5.5690973235087355,5.481153772285721,5.644882267206926
loss_hackernews,nih_exporter,4.519120436165198,3.42521366451448,5.6912543553327986
loss_hackernews,pubmed_central,5.852162123908585,5.774353533213514,5.923955841276839
loss_hackernews,wikipedia_en,5.543790291884346,5.466499223869277,5.632077612410497
loss_hackernews,dm_mathematics,5.524613359034177,5.283021978153197,5.7609430034052
loss_hackernews,github,5.729620872441893,5.682209737250614,5.779672752766858
loss_hackernews,philpapers,5.18763026486025,4.033428291225759,6.427310279659058
loss_hackernews,stackexchange,5.305720516354972,5.244252524329657,5.362138656440814
loss_hackernews,enron_emails,0.346700006897762,-1.6383594294836228,2.5581675912429445
loss_hackernews,gutenberg_pg_19,5.129036118988179,4.996525493578137,5.260615065728482
loss_hackernews,pile_cc,4.957154996173173,4.907489680238459,5.001823224627018
loss_hackernews,ubuntu_irc,4.870824328472669,4.575634883888992,5.172494736416232
loss_hackernews,europarl,5.646320509888589,5.129840643097733,6.18301580663772
loss_hackernews,hackernews,-3.2778386356177607,-4.015360622178036,-2.6748824114294463
loss_hackernews,pubmed_abstracts,5.564051088806696,5.4649550302398655,5.682225533370828
loss_hackernews,uspto_backgrounds,5.633119670337535,5.525027133894271,5.772502743780973
loss_pubmed_abstracts,arxiv,5.9452080498586675,5.8336558928462185,6.044898600168509
loss_pubmed_abstracts,freelaw,6.098479488757043,5.968378267165001,6.241791682108521
loss_pubmed_abstracts,nih_exporter,0.4902749184649466,-1.151046357757069,2.0202712489521497
loss_pubmed_abstracts,pubmed_central,4.585507017566964,4.516827310448199,4.646747414275092
loss_pubmed_abstracts,wikipedia_en,5.6596055489997275,5.562668048099893,5.76056826207465
loss_pubmed_abstracts,dm_mathematics,5.553306907243976,5.193883936155632,5.9374547945418525
loss_pubmed_abstracts,github,6.4034065852353805,6.237053460171199,6.557100638643484
loss_pubmed_abstracts,philpapers,3.9820668988279326,2.399015729482492,5.586796451823343
loss_pubmed_abstracts,stackexchange,6.060102299755162,5.908858032312411,6.195761073981767
loss_pubmed_abstracts,enron_emails,5.052625246714907,1.3005461655082409,9.16661613677339
loss_pubmed_abstracts,gutenberg_pg_19,5.555204442603385,5.346027606651285,5.75147238159822
loss_pubmed_abstracts,pile_cc,5.676753228852175,5.623465025304315,5.736777418582302
loss_pubmed_abstracts,ubuntu_irc,5.719499369194038,5.2967150012326005,6.1638181803433465
loss_pubmed_abstracts,europarl,5.093449190909035,4.322802923055053,5.848924602782159
loss_pubmed_abstracts,hackernews,5.3052807765637775,4.277511119240396,6.316522609092072
loss_pubmed_abstracts,pubmed_abstracts,2.623522789410039,2.407319636319886,2.783446811957185
loss_pubmed_abstracts,uspto_backgrounds,5.144095230077859,5.052459353146063,5.23880863396712
loss_uspto_backgrounds,arxiv,5.545346563213688,5.446348781891055,5.628040876891715
loss_uspto_backgrounds,freelaw,5.533679128410444,5.43381921696532,5.640272689076566
loss_uspto_backgrounds,nih_exporter,4.9766005874048895,3.2071466437745606,6.518676251111461
loss_uspto_backgrounds,pubmed_central,5.293427059860141,5.224404758959664,5.3648578885282605
loss_uspto_backgrounds,wikipedia_en,5.292289627629336,5.180185236272167,5.395022339394337
loss_uspto_backgrounds,dm_mathematics,5.164325550956353,4.785312803580148,5.546905484107762
loss_uspto_backgrounds,github,5.9196873918017,5.80859596735749,6.021569687867896
loss_uspto_backgrounds,philpapers,3.2438816491987703,1.5962599496292613,5.04799912579956
loss_uspto_backgrounds,stackexchange,5.610437410762966,5.515852399090461,5.714887101767606
loss_uspto_backgrounds,enron_emails,7.758650554451515,4.596398081304451,11.102197717523731
loss_uspto_backgrounds,gutenberg_pg_19,5.331975804454356,5.126836052714464,5.561367165683486
loss_uspto_backgrounds,pile_cc,5.1794995958316195,5.114150238281638,5.240182646635924
loss_uspto_backgrounds,ubuntu_irc,5.761921917232474,5.330808046585439,6.159831384121374
loss_uspto_backgrounds,europarl,4.40717202813616,3.594854305595997,5.203726027210943
loss_uspto_backgrounds,hackernews,5.025066834982172,4.218116658512278,6.097948330068937
loss_uspto_backgrounds,pubmed_abstracts,4.840684417730339,4.7054394325064,4.958290070209213
loss_uspto_backgrounds,uspto_backgrounds,2.4220369392115013,2.217614955155422,2.610338749079113
L_avg,arxiv,5.648385849522701,5.544550616927368,5.7398976499916445
L_avg,freelaw,5.702903664773853,5.5773654578866925,5.830200769740799
L_avg,nih_exporter,3.2333756365876565,1.8621702403247509,4.718659354369222
L_avg,pubmed_central,5.517630577914589,5.418403392954436,5.629327986209836
L_avg,wikipedia_en,5.412741540699685,5.3052942592233725,5.537333055316309
L_avg,dm_mathematics,4.038994037816667,3.6984099792756426,4.346334622717768
L_avg,github,5.690425396545351,5.598135158357204,5.7792757328053
L_avg,philpapers,2.1218060295579817,0.7163835225586141,3.369499750505183
L_avg,stackexchange,5.287772112527061,5.176796380063146,5.371730889250957
L_avg,enron_emails,0.1982845091559286,-3.7194521552776054,3.399578776360995
L_avg,gutenberg_pg_19,5.087987712869895,4.876355661927752,5.253239542782975
L_avg,pile_cc,5.446216939656294,5.375480744416934,5.515577989479521
L_avg,ubuntu_irc,3.5569760337133296,3.0668093330130803,3.891477198206034
L_avg,europarl,4.508413696676162,3.8068014329937254,5.149722612606052
L_avg,hackernews,3.374700808248842,2.709862533698044,4.059588021580206
L_avg,pubmed_abstracts,5.247010461134235,5.111891953951149,5.399210772810902
L_avg,uspto_backgrounds,5.443225368945588,5.309339442828838,5.572664066924653
