,fineweb_edu,qurater,modernbert_reasoning,modernbert_professionalism,fluency_en,modernbert_readability,modernbert_cleanliness,ad_en,dsir_books,dsir_wiki,dsir_math,rps_doc_word_count,rps_doc_num_sentences,rps_doc_unigram_entropy,rps_doc_frac_unique_words,rps_doc_frac_no_alph_words,rps_doc_frac_chars_top_2gram,rps_doc_frac_chars_top_3gram,rps_lines_uppercase_letter_fraction,rps_lines_ending_with_terminal_punctution_mark,rps_lines_numerical_chars_fraction,rps_doc_mean_word_length
rps_doc_word_count,0.13405712970642308,0.15934602860148864,0.12833582725942694,0.11312736118968204,0.16505932426214634,0.1575997362300828,0.19185965119602139,0.24606924991658002,0.1398939867707782,0.13997371419114613,0.13655585021149633,,0.1138488265004503,0.1049696537615236,0.23336518307275392,0.25775489412055524,0.2919680969510385,0.31746750161713977,0.19484653037121505,0.24836189713380022,0.32399710941060134,0.20377704210761538
rps_doc_num_sentences,0.20644310702444918,0.21660806960544632,0.203886217091906,0.20612725979103155,0.22241952381179664,0.21257217635998782,0.2274768192400431,0.2460136167976813,0.21693925596720953,0.2170386150967136,0.21559373788529157,0.1138488265004503,,0.19969069451283028,0.2325899119168154,0.25725538052939606,0.25827666367617347,0.24212820545388955,0.22686417908723175,0.2493476054400058,0.28280453597188604,0.20283701564470571
rps_doc_unigram_entropy,0.014911775101381555,0.006337137247820461,0.00043469130760194594,0.0003791637807001127,0.006195562605448523,0.007184948426077955,0.003505619052701425,0.08048386407834476,0.0038544812909094756,0.0038234934004283895,0.0008461491546029019,0.1049696537615236,0.19969069451283028,,0.0906240710774503,0.09863975404693026,0.10507635867707156,0.15967951053889476,0.07768750255701079,0.0805278725545527,0.2600890538374312,0.1459116657907766
rps_doc_frac_unique_words,0.1226413547028225,0.13821056029002152,0.1394194024140646,0.14047273595321946,0.1493216095303656,0.12053998837083531,0.13163563882476975,0.15431028794510443,0.11817891711859503,0.11769167334564647,0.12074059804300051,0.23336518307275392,0.2325899119168154,0.0906240710774503,,0.12724678345869306,0.10162072539190259,0.08246394217552165,0.1230950832394165,0.13644149351712584,0.14913200019161957,0.2631464858328358
rps_doc_frac_no_alph_words,0.08091305773996794,0.05859950608556749,0.0904743312607393,0.10377156353568501,0.06809071203327308,0.04959914118090838,0.06012843550793373,0.13511329756447285,0.04663588716494431,0.04648191414540388,0.04849969894910008,0.25775489412055524,0.25725538052939606,0.09863975404693026,0.12724678345869306,,0.09606690067686438,0.0963470107606246,0.19459686201243126,0.045284767665579706,0.1136190282029605,0.24584241113577718
rps_doc_frac_chars_top_2gram,0.11002242903997989,0.08628874413248744,0.09842212977871563,0.10984656094542297,0.08951335795016808,0.10088640740630965,0.07070150682100683,0.08579414743131762,0.09387731335063974,0.09353649935134738,0.09248460292768625,0.2919680969510385,0.25827666367617347,0.10507635867707156,0.10162072539190259,0.09606690067686438,,0.06147631148439336,0.12988207432966475,0.08222260662188793,0.18057140653869483,0.22945501908773874
rps_doc_frac_chars_top_3gram,0.14932010407419852,0.12677317799869062,0.14771655709994738,0.1670366197160566,0.12937412234136886,0.14049448930533204,0.10610054980499614,0.09069584002612276,0.13705146586143002,0.13686097033421418,0.13851394556706692,0.31746750161713977,0.24212820545388955,0.15967951053889476,0.08246394217552165,0.0963470107606246,0.06147631148439336,,0.14255834611054416,0.09292879779521457,0.13116067439286108,0.2382484361394918
rps_lines_uppercase_letter_fraction,0.1013622210554715,0.11630123553137983,0.08917800938708868,0.07173373694504251,0.09651874200154369,0.1388777353488333,0.11100664953530304,0.09359412471395215,0.13284032588967598,0.13269582898174934,0.12375275683893061,0.19484653037121505,0.22686417908723175,0.07768750255701079,0.1230950832394165,0.19459686201243126,0.12988207432966475,0.14255834611054416,,0.28378684026649664,0.1573813397677101,0.22815420871398906
rps_lines_ending_with_terminal_punctution_mark,0.07774818826703596,0.05921729195761782,0.07651441844898542,0.0986506258214766,0.07856938227930203,0.05342383278443509,0.06048500624210075,0.12307799021960655,0.055172579119487655,0.05501615213630512,0.05692024656759818,0.24836189713380022,0.2493476054400058,0.0805278725545527,0.13644149351712584,0.045284767665579706,0.08222260662188793,0.09292879779521457,0.28378684026649664,,0.15263698331159925,0.1924023071007084
rps_lines_numerical_chars_fraction,0.23130083976010118,0.20095242352347972,0.2140626039147725,0.21508381311906635,0.1954462433465035,0.2107650688792571,0.19007758386340004,0.1611512659553702,0.21365663237032406,0.21500903031710136,0.2173378647803886,0.32399710941062326,0.28280453597188965,0.26008905383755193,0.14913200019170478,0.11361902820301485,0.1805714065388274,0.13116067439295087,0.15738133976779342,0.15263698331168193,,0.3342498980661191
rps_doc_mean_word_length,0.14595232935344982,0.14486518914962304,0.13830477103942393,0.17263606213496557,0.15102395840531388,0.12985608413368815,0.13556703142269977,0.19572824722414453,0.10537786332417158,0.10569562521782044,0.1036569416010118,0.2037770421078347,0.2028370156449245,0.14591166579089176,0.2631464858329337,0.24584241113603045,0.22945501908800464,0.23824843613976837,0.228154208714095,0.19240230710083017,0.3342498980661191,
