N_params_B,D_tokens_B,val_loss,step,interpolated
1.416184,0.793,3.3364,0,1
1.416184,0.805,3.3277,0,1
1.416184,0.818,3.3216,0,1
1.416184,0.830,3.3198,0,1
1.416184,0.843,3.3102,0,1
1.416184,0.856,3.3041,0,1
1.416184,0.870,3.3018,0,1
1.416184,0.883,3.2922,0,1
1.416184,0.897,3.2892,0,1
1.416184,0.911,3.2820,0,1
1.416184,0.925,3.2806,0,1
1.416184,0.940,3.2688,0,1
1.416184,0.954,3.2653,0,1
1.416184,0.969,3.2614,0,1
1.416184,0.984,3.2543,0,1
1.416184,1.000,3.2418,0,1
1.416184,1.015,3.2410,0,1
1.416184,1.031,3.2357,0,1
1.416184,1.047,3.2302,0,1
1.416184,1.063,3.2254,0,1
1.416184,1.080,3.2201,0,1
1.416184,1.097,3.2124,0,1
1.416184,1.114,3.2088,0,1
1.416184,1.131,3.2047,0,1
1.416184,1.149,3.1992,0,1
1.416184,1.167,3.1943,0,1
1.416184,1.185,3.1908,0,1
1.416184,1.203,3.1844,0,1
1.416184,1.222,3.1814,0,1
1.416184,1.241,3.1739,0,1
1.416184,1.260,3.1715,0,1
1.416184,1.280,3.1652,0,1
1.416184,1.300,3.1606,0,1
1.416184,1.320,3.1556,0,1
1.416184,1.341,3.1554,0,1
1.416184,1.362,3.1462,0,1
1.416184,1.383,3.1434,0,1
1.416184,1.404,3.1384,0,1
1.416184,1.426,3.1309,0,1
1.416184,1.449,3.1301,0,1
1.416184,1.471,3.1208,0,1
1.416184,1.494,3.1168,0,1
1.416184,1.517,3.1131,0,1
1.416184,1.541,3.1132,0,1
1.416184,1.565,3.1085,0,1
1.416184,1.589,3.0971,0,1
1.416184,1.614,3.0980,0,1
1.416184,1.639,3.0878,0,1
1.416184,1.665,3.0870,0,1
1.416184,1.691,3.0802,0,1
1.416184,1.717,3.0745,0,1
1.416184,1.744,3.0711,0,1
1.416184,1.771,3.0650,0,1
1.416184,1.799,3.0595,0,1
1.416184,1.827,3.0532,0,1
1.416184,1.855,3.0472,0,1
1.416184,1.884,3.0451,0,1
1.416184,1.913,3.0429,0,1
1.416184,1.943,3.0393,0,1
1.416184,1.973,3.0328,0,1
1.416184,2.004,3.0277,0,1
1.416184,2.035,3.0255,0,1
1.416184,2.067,3.0185,0,1
1.416184,2.099,3.0093,1,1
1.416184,2.132,3.0075,1,1
1.416184,2.165,3.0001,1,1
1.416184,2.199,2.9999,1,1
1.416184,2.233,2.9945,1,1
1.416184,2.268,2.9913,1,1
1.416184,2.303,2.9880,1,1
1.416184,2.339,2.9826,1,1
1.416184,2.375,2.9806,1,1
1.416184,2.412,2.9768,1,1
1.416184,2.450,2.9721,1,1
1.416184,2.488,2.9697,1,1
1.416184,2.527,2.9674,1,1
1.416184,2.566,2.9600,1,1
1.416184,2.606,2.9588,1,1
1.416184,2.647,2.9520,1,1
1.416184,2.688,2.9518,1,1
1.416184,2.730,2.9449,1,1
1.416184,2.773,2.9386,1,1
1.416184,2.816,2.9374,1,1
1.416184,2.860,2.9294,1,1
1.416184,2.904,2.9279,1,1
1.416184,2.949,2.9227,1,1
1.416184,2.995,2.9213,1,1
1.416184,3.042,2.9179,1,1
1.416184,3.089,2.9152,1,1
1.416184,3.138,2.9102,1,1
1.416184,3.186,2.9051,1,1
1.416184,3.236,2.9020,1,1
1.416184,3.286,2.8947,1,1
1.416184,3.338,2.8934,1,1
1.416184,3.390,2.8902,1,1
1.416184,3.442,2.8850,1,1
1.416184,3.496,2.8799,1,1
1.416184,3.551,2.8776,1,1
1.416184,3.606,2.8689,1,1
1.416184,3.662,2.8687,1,1
1.416184,3.719,2.8687,1,1
1.416184,3.777,2.8613,1,1
1.416184,3.836,2.8583,1,1
1.416184,3.896,2.8519,1,1
1.416184,3.956,2.8501,1,1
1.416184,4.018,2.8471,1,1
1.416184,4.080,2.8461,1,1
1.416184,4.144,2.8356,1,1
1.416184,4.209,2.8345,2,1
1.416184,4.274,2.8266,2,1
1.416184,4.341,2.8252,2,1
1.416184,4.408,2.8225,2,1
1.416184,4.477,2.8236,2,1
1.416184,4.547,2.8189,2,1
1.416184,4.618,2.8153,2,1
1.416184,4.690,2.8112,2,1
1.416184,4.763,2.8066,2,1
1.416184,4.837,2.8054,2,1
1.416184,4.912,2.8012,2,1
1.416184,4.989,2.7958,2,1
1.416184,5.066,2.7935,2,1
1.416184,5.145,2.7876,2,1
1.416184,5.225,2.7890,2,1
1.416184,5.307,2.7860,2,1
1.416184,5.389,2.7802,2,1
1.416184,5.473,2.7736,2,1
1.416184,5.559,2.7702,2,1
1.416184,5.645,2.7664,2,1
1.416184,5.733,2.7685,2,1
1.416184,5.823,2.7660,2,1
1.416184,5.913,2.7598,2,1
1.416184,6.005,2.7555,2,1
1.416184,6.099,2.7541,2,1
1.416184,6.194,2.7486,2,1
1.416184,6.290,2.7424,3,1
1.416184,6.388,2.7411,3,1
1.416184,6.488,2.7459,3,1
1.416184,6.589,2.7356,3,1
1.416184,6.692,2.7367,3,1
1.416184,6.796,2.7270,3,1
1.416184,6.902,2.7283,3,1
1.416184,7.009,2.7248,3,1
1.416184,7.118,2.7238,3,1
1.416184,7.229,2.7150,3,1
1.416184,7.342,2.7138,3,1
1.416184,7.456,2.7114,3,1
1.416184,7.572,2.7085,3,1
1.416184,7.690,2.7062,3,1
1.416184,7.810,2.7003,3,1
1.416184,7.932,2.6970,3,1
1.416184,8.055,2.6972,3,1
1.416184,8.181,2.6941,3,1
1.416184,8.308,2.6909,3,1
1.416184,8.438,2.6862,4,1
1.416184,8.569,2.6807,4,1
1.416184,8.703,2.6823,4,1
1.416184,8.838,2.6777,4,1
1.416184,8.976,2.6730,4,1
1.416184,9.116,2.6764,4,1
1.416184,9.258,2.6640,4,1
1.416184,9.402,2.6659,4,1
1.416184,9.548,2.6676,4,1
1.416184,9.697,2.6614,4,1
1.416184,9.848,2.6610,4,1
1.416184,10.002,2.6548,4,1
1.416184,10.157,2.6521,4,1
1.416184,10.316,2.6491,4,1
1.416184,10.476,2.6468,5,1
1.416184,10.640,2.6449,5,1
1.416184,10.805,2.6447,5,1
1.416184,10.974,2.6392,5,1
1.416184,11.145,2.6374,5,1
1.416184,11.318,2.6338,5,1
1.416184,11.495,2.6305,5,1
1.416184,11.674,2.6301,5,1
1.416184,11.855,2.6251,5,1
1.416184,12.040,2.6252,5,1
1.416184,12.228,2.6173,5,1
1.416184,12.418,2.6199,5,1
1.416184,12.612,2.6142,6,1
1.416184,12.808,2.6146,6,1
1.416184,13.008,2.6073,6,1
1.416184,13.210,2.6057,6,1
1.416184,13.416,2.6042,6,1
1.416184,13.625,2.6006,6,1
1.416184,13.837,2.5997,6,1
1.416184,14.053,2.5926,6,1
1.416184,14.272,2.5940,6,1
1.416184,14.494,2.5904,6,1
1.416184,14.720,2.5880,7,1
1.416184,14.949,2.5883,7,1
1.416184,15.182,2.5850,7,1
1.416184,15.418,2.5806,7,1
1.416184,15.659,2.5780,7,1
1.416184,15.903,2.5750,7,1
1.416184,16.150,2.5739,7,1
1.416184,16.402,2.5704,7,1
1.416184,16.657,2.5673,7,1
1.416184,16.917,2.5693,8,1
1.416184,17.180,2.5621,8,1
1.416184,17.448,2.5579,8,1
1.416184,17.720,2.5602,8,1
1.416184,17.996,2.5560,8,1
1.416184,18.276,2.5556,8,1
1.416184,18.561,2.5498,8,1
1.416184,18.850,2.5483,9,1
1.416184,19.144,2.5490,9,1
1.416184,19.442,2.5437,9,1
1.416184,19.745,2.5434,9,1
1.416184,20.052,2.5396,9,1
1.416184,20.365,2.5354,9,1
1.416184,20.682,2.5370,9,1
1.416184,21.004,2.5327,10,1
1.416184,21.331,2.5315,10,1
1.416184,21.664,2.5283,10,1
1.416184,22.001,2.5265,10,1
1.416184,22.344,2.5227,10,1
1.416184,22.692,2.5234,10,1
1.416184,23.045,2.5190,11,1
1.416184,23.404,2.5181,11,1
1.416184,23.769,2.5168,11,1
1.416184,24.139,2.5115,11,1
1.416184,24.515,2.5087,11,1
1.416184,24.897,2.5116,11,1
1.416184,25.285,2.5073,12,1
1.416184,25.679,2.5054,12,1
1.416184,26.079,2.5007,12,1
1.416184,26.485,2.4981,12,1
1.416184,26.898,2.4971,12,1
1.416184,27.317,2.4969,13,1
1.416184,27.742,2.4930,13,1
1.416184,28.174,2.4911,13,1
1.416184,28.613,2.4926,13,1
1.416184,29.059,2.4860,13,1
1.416184,29.512,2.4840,14,1
1.416184,29.971,2.4834,14,1
1.416184,30.438,2.4805,14,1
1.416184,30.912,2.4814,14,1
1.416184,31.394,2.4780,15,1
1.416184,31.883,2.4759,15,1
1.416184,32.380,2.4762,15,1
1.416184,32.884,2.4673,15,1
1.416184,33.396,2.4676,15,1
1.416184,33.917,2.4680,16,1
1.416184,34.445,2.4643,16,1
1.416184,34.982,2.4633,16,1
1.416184,35.526,2.4623,16,1
1.416184,36.080,2.4570,17,1
1.416184,36.642,2.4555,17,1
1.416184,37.213,2.4517,17,1
1.416184,37.792,2.4515,18,1
1.416184,38.381,2.4524,18,1
1.416184,38.979,2.4520,18,1
1.416184,39.586,2.4446,18,1
1.416184,40.203,2.4477,19,1
1.416184,40.829,2.4408,19,1
1.416184,41.465,2.4420,19,1
1.416184,42.111,2.4384,20,1
1.416184,42.767,2.4363,20,1
1.416184,43.433,2.4386,20,1
1.416184,44.110,2.4352,21,1
1.416184,44.797,2.4314,21,1
1.416184,45.495,2.4315,21,1
1.416184,46.204,2.4272,22,1
1.416184,46.923,2.4255,22,1
1.416184,47.654,2.4224,22,1
1.416184,48.397,2.4286,23,1
1.416184,49.150,2.4196,23,1
1.416184,49.916,2.4170,23,1
1.416184,50.694,2.4150,24,1
1.416184,51.483,2.4131,24,1
1.416184,52.285,2.4112,25,1
1.416184,53.100,2.4130,25,1
1.416184,53.927,2.4120,25,1
1.416184,54.767,2.4103,26,1
1.416184,55.620,2.4037,26,1
1.416184,56.487,2.4041,27,1
1.416184,57.367,2.4019,27,1
1.416184,58.260,2.4037,27,1
1.416184,59.168,2.3999,28,1
1.416184,60.090,2.4004,28,1
1.416184,61.026,2.3967,29,1
1.416184,61.976,2.3921,29,1
1.416184,62.942,2.3952,30,1
1.416184,63.922,2.3887,30,1
1.416184,64.918,2.3911,31,1
1.416184,65.929,2.3862,31,1
1.416184,66.956,2.3853,32,1
1.416184,67.999,2.3840,32,1
1.416184,69.058,2.3863,33,1
1.416184,70.134,2.3837,33,1
1.416184,71.227,2.3841,34,1
1.416184,72.336,2.3796,34,1
1.416184,73.463,2.3779,35,1
1.416184,74.608,2.3731,35,1
1.416184,75.770,2.3753,36,1
1.416184,76.950,2.3718,36,1
1.416184,78.149,2.3686,37,1
1.416184,79.366,2.3695,37,1
1.416184,80.603,2.3632,38,1
1.416184,81.858,2.3675,39,1
1.416184,83.133,2.3653,39,1
1.416184,84.428,2.3629,40,1
1.416184,85.744,2.3636,41,1
1.416184,87.079,2.3573,41,1
1.416184,88.436,2.3560,42,1
1.416184,89.813,2.3577,42,1
1.416184,91.212,2.3538,43,1
1.416184,92.633,2.3550,44,1
1.416184,94.076,2.3535,45,1
1.416184,95.542,2.3481,45,1
1.416184,97.030,2.3455,46,1
1.416184,98.542,2.3518,47,1
1.416184,100.077,2.3462,47,1
1.416184,101.636,2.3476,48,1
1.416184,103.219,2.3433,49,1
1.416184,104.827,2.3402,50,1
1.416184,106.460,2.3431,50,1
1.416184,108.118,2.3384,51,1
1.416184,109.802,2.3367,52,1
1.416184,111.513,2.3370,53,1
1.416184,113.250,2.3354,54,1
1.416184,115.014,2.3334,55,1
1.416184,116.806,2.3336,55,1
1.416184,118.625,2.3300,56,1
1.416184,120.473,2.3273,57,1
1.416184,122.350,2.3252,58,1
1.416184,124.256,2.3247,59,1
1.416184,126.191,2.3240,60,1
1.416184,128.157,2.3248,61,1
1.416184,130.154,2.3234,62,1
1.416184,132.181,2.3173,63,1
1.416184,134.240,2.3192,64,1
1.416184,136.331,2.3190,65,1
1.416184,138.455,2.3170,66,1
1.416184,140.612,2.3148,67,1
1.416184,142.802,2.3141,68,1
1.416184,145.027,2.3113,69,1
1.416184,147.286,2.3108,70,1
1.416184,149.580,2.3095,71,1
1.416184,151.910,2.3070,72,1
1.416184,154.277,2.3066,73,1
1.416184,156.680,2.3052,74,1
1.416184,159.121,2.3048,76,1
1.416184,161.600,2.3041,77,1
1.416184,164.117,2.2993,78,1
1.416184,166.674,2.3017,79,1
1.416184,169.270,2.2986,80,1
1.416184,171.907,2.2960,82,1
1.416184,174.585,2.2970,83,1
1.416184,177.304,2.2944,84,1
1.416184,180.066,2.2930,86,1
1.416184,182.871,2.2885,87,1
1.416184,185.720,2.2930,88,1
1.416184,188.613,2.2920,90,1
1.416184,191.551,2.2880,91,1
1.416184,194.535,2.2891,93,1
1.416184,197.566,2.2854,94,1
1.416184,200.643,2.2844,96,1
1.416184,203.769,2.2861,97,1
1.416184,206.943,2.2839,99,1
1.416184,210.167,2.2836,100,1
1.416184,213.441,2.2797,102,1
1.416184,216.766,2.2786,103,1
1.416184,220.142,2.2759,105,1
1.416184,223.572,2.2795,106,1
1.416184,227.054,2.2763,108,1
1.416184,230.591,2.2795,110,1
1.416184,234.183,2.2721,112,1
1.416184,237.831,2.2724,113,1
1.416184,241.536,2.2717,115,1
1.416184,245.299,2.2722,117,1
1.416184,249.120,2.2693,119,1
1.416184,253.001,2.2654,121,1
1.416184,256.942,2.2673,122,1
1.416184,260.944,2.2679,124,1
1.416184,265.009,2.2632,126,1
1.416184,269.138,2.2651,128,1
1.416184,273.330,2.2638,130,1
1.416184,277.588,2.2602,132,1
1.416184,281.912,2.2616,134,1
1.416184,286.304,2.2539,136,1
1.416184,290.764,2.2589,139,1
1.416184,295.293,2.2523,141,1
1.416184,299.893,2.2583,143,1
