N_params_B,D_tokens_B,val_loss,step,interpolated
0.070542,0.395,4.1790,0,1
0.070542,0.402,4.1698,0,1
0.070542,0.408,4.1640,0,1
0.070542,0.414,4.1563,0,1
0.070542,0.421,4.1503,0,1
0.070542,0.427,4.1425,0,1
0.070542,0.434,4.1329,0,1
0.070542,0.441,4.1278,0,1
0.070542,0.447,4.1219,0,1
0.070542,0.454,4.1118,0,1
0.070542,0.461,4.1049,0,1
0.070542,0.469,4.1007,0,1
0.070542,0.476,4.0913,0,1
0.070542,0.483,4.0887,0,1
0.070542,0.491,4.0770,0,1
0.070542,0.499,4.0708,0,1
0.070542,0.506,4.0651,0,1
0.070542,0.514,4.0550,0,1
0.070542,0.522,4.0514,0,1
0.070542,0.530,4.0444,0,1
0.070542,0.539,4.0371,0,1
0.070542,0.547,4.0314,0,1
0.070542,0.556,4.0241,0,1
0.070542,0.564,4.0213,0,1
0.070542,0.573,4.0110,0,1
0.070542,0.582,4.0087,0,1
0.070542,0.591,4.0009,0,1
0.070542,0.600,3.9959,0,1
0.070542,0.610,3.9911,0,1
0.070542,0.619,3.9808,0,1
0.070542,0.629,3.9812,0,1
0.070542,0.638,3.9734,0,1
0.070542,0.648,3.9660,0,1
0.070542,0.659,3.9602,0,1
0.070542,0.669,3.9581,0,1
0.070542,0.679,3.9541,0,1
0.070542,0.690,3.9465,0,1
0.070542,0.701,3.9388,0,1
0.070542,0.711,3.9303,0,1
0.070542,0.723,3.9258,0,1
0.070542,0.734,3.9187,0,1
0.070542,0.745,3.9162,0,1
0.070542,0.757,3.9103,0,1
0.070542,0.769,3.9052,0,1
0.070542,0.781,3.8995,0,1
0.070542,0.793,3.8902,0,1
0.070542,0.805,3.8832,0,1
0.070542,0.818,3.8807,0,1
0.070542,0.830,3.8726,0,1
0.070542,0.843,3.8715,0,1
0.070542,0.856,3.8656,0,1
0.070542,0.870,3.8569,0,1
0.070542,0.883,3.8486,0,1
0.070542,0.897,3.8477,0,1
0.070542,0.911,3.8391,0,1
0.070542,0.925,3.8333,0,1
0.070542,0.940,3.8253,0,1
0.070542,0.954,3.8210,0,1
0.070542,0.969,3.8168,0,1
0.070542,0.984,3.8126,0,1
0.070542,1.000,3.8047,0,1
0.070542,1.015,3.7982,0,1
0.070542,1.031,3.7940,0,1
0.070542,1.047,3.7857,0,1
0.070542,1.063,3.7795,0,1
0.070542,1.080,3.7757,0,1
0.070542,1.097,3.7695,0,1
0.070542,1.114,3.7663,0,1
0.070542,1.131,3.7597,0,1
0.070542,1.149,3.7609,0,1
0.070542,1.167,3.7492,0,1
0.070542,1.185,3.7488,0,1
0.070542,1.203,3.7417,0,1
0.070542,1.222,3.7377,0,1
0.070542,1.241,3.7357,0,1
0.070542,1.260,3.7248,0,1
0.070542,1.280,3.7235,0,1
0.070542,1.300,3.7213,0,1
0.070542,1.320,3.7114,0,1
0.070542,1.341,3.7094,0,1
0.070542,1.362,3.7017,0,1
0.070542,1.383,3.6971,0,1
0.070542,1.404,3.6939,0,1
0.070542,1.426,3.6896,0,1
0.070542,1.449,3.6852,0,1
0.070542,1.471,3.6756,0,1
0.070542,1.494,3.6792,0,1
0.070542,1.517,3.6676,0,1
0.070542,1.541,3.6644,0,1
0.070542,1.565,3.6629,0,1
0.070542,1.589,3.6559,0,1
0.070542,1.614,3.6520,0,1
0.070542,1.639,3.6433,0,1
0.070542,1.665,3.6405,0,1
0.070542,1.691,3.6386,0,1
0.070542,1.717,3.6329,0,1
0.070542,1.744,3.6284,0,1
0.070542,1.771,3.6212,0,1
0.070542,1.799,3.6188,0,1
0.070542,1.827,3.6150,0,1
0.070542,1.855,3.6052,0,1
0.070542,1.884,3.6046,0,1
0.070542,1.913,3.5967,0,1
0.070542,1.943,3.5941,0,1
0.070542,1.973,3.5901,0,1
0.070542,2.004,3.5832,0,1
0.070542,2.035,3.5780,0,1
0.070542,2.067,3.5758,0,1
0.070542,2.099,3.5695,1,1
0.070542,2.132,3.5664,1,1
0.070542,2.165,3.5608,1,1
0.070542,2.199,3.5567,1,1
0.070542,2.233,3.5534,1,1
0.070542,2.268,3.5473,1,1
0.070542,2.303,3.5456,1,1
0.070542,2.339,3.5424,1,1
0.070542,2.375,3.5404,1,1
0.070542,2.412,3.5328,1,1
0.070542,2.450,3.5332,1,1
0.070542,2.488,3.5247,1,1
0.070542,2.527,3.5201,1,1
0.070542,2.566,3.5184,1,1
0.070542,2.606,3.5133,1,1
0.070542,2.647,3.5094,1,1
0.070542,2.688,3.5082,1,1
0.070542,2.730,3.5046,1,1
0.070542,2.773,3.4952,1,1
0.070542,2.816,3.4990,1,1
0.070542,2.860,3.4943,1,1
0.070542,2.904,3.4871,1,1
0.070542,2.949,3.4859,1,1
0.070542,2.995,3.4801,1,1
0.070542,3.042,3.4728,1,1
0.070542,3.089,3.4731,1,1
0.070542,3.138,3.4653,1,1
0.070542,3.186,3.4618,1,1
0.070542,3.236,3.4541,1,1
0.070542,3.286,3.4547,1,1
0.070542,3.338,3.4480,1,1
0.070542,3.390,3.4470,1,1
0.070542,3.442,3.4412,1,1
0.070542,3.496,3.4388,1,1
0.070542,3.551,3.4335,1,1
0.070542,3.606,3.4296,1,1
0.070542,3.662,3.4288,1,1
0.070542,3.719,3.4248,1,1
0.070542,3.777,3.4164,1,1
0.070542,3.836,3.4140,1,1
0.070542,3.896,3.4114,1,1
0.070542,3.956,3.4077,1,1
0.070542,4.018,3.4016,1,1
0.070542,4.080,3.3999,1,1
0.070542,4.144,3.3935,1,1
0.070542,4.209,3.3950,2,1
0.070542,4.274,3.3890,2,1
0.070542,4.341,3.3865,2,1
0.070542,4.408,3.3778,2,1
0.070542,4.477,3.3756,2,1
0.070542,4.547,3.3750,2,1
0.070542,4.618,3.3713,2,1
0.070542,4.690,3.3675,2,1
0.070542,4.763,3.3651,2,1
0.070542,4.837,3.3616,2,1
0.070542,4.912,3.3555,2,1
0.070542,4.989,3.3543,2,1
0.070542,5.066,3.3489,2,1
0.070542,5.145,3.3476,2,1
0.070542,5.225,3.3425,2,1
0.070542,5.307,3.3375,2,1
0.070542,5.389,3.3388,2,1
0.070542,5.473,3.3331,2,1
0.070542,5.559,3.3315,2,1
0.070542,5.645,3.3261,2,1
0.070542,5.733,3.3217,2,1
0.070542,5.823,3.3187,2,1
0.070542,5.913,3.3174,2,1
0.070542,6.005,3.3103,2,1
0.070542,6.099,3.3138,2,1
0.070542,6.194,3.3042,2,1
0.070542,6.290,3.2992,3,1
0.070542,6.388,3.3017,3,1
0.070542,6.488,3.2970,3,1
0.070542,6.589,3.2954,3,1
0.070542,6.692,3.2915,3,1
0.070542,6.796,3.2843,3,1
0.070542,6.902,3.2865,3,1
0.070542,7.009,3.2804,3,1
0.070542,7.118,3.2787,3,1
0.070542,7.229,3.2765,3,1
0.070542,7.342,3.2708,3,1
0.070542,7.456,3.2694,3,1
0.070542,7.572,3.2618,3,1
0.070542,7.690,3.2598,3,1
0.070542,7.810,3.2580,3,1
0.070542,7.932,3.2587,3,1
0.070542,8.055,3.2564,3,1
0.070542,8.181,3.2494,3,1
0.070542,8.308,3.2454,3,1
0.070542,8.438,3.2448,4,1
0.070542,8.569,3.2401,4,1
0.070542,8.703,3.2375,4,1
0.070542,8.838,3.2369,4,1
0.070542,8.976,3.2383,4,1
0.070542,9.116,3.2308,4,1
0.070542,9.258,3.2287,4,1
0.070542,9.402,3.2240,4,1
0.070542,9.548,3.2205,4,1
0.070542,9.697,3.2179,4,1
0.070542,9.848,3.2164,4,1
0.070542,10.002,3.2112,4,1
0.070542,10.157,3.2100,4,1
0.070542,10.316,3.2089,4,1
0.070542,10.476,3.2048,5,1
0.070542,10.640,3.2002,5,1
0.070542,10.805,3.1963,5,1
0.070542,10.974,3.1948,5,1
0.070542,11.145,3.1941,5,1
0.070542,11.318,3.1937,5,1
0.070542,11.495,3.1867,5,1
0.070542,11.674,3.1836,5,1
0.070542,11.855,3.1846,5,1
0.070542,12.040,3.1813,5,1
0.070542,12.228,3.1789,5,1
0.070542,12.418,3.1748,5,1
0.070542,12.612,3.1721,6,1
0.070542,12.808,3.1701,6,1
0.070542,13.008,3.1686,6,1
0.070542,13.210,3.1660,6,1
0.070542,13.416,3.1625,6,1
0.070542,13.625,3.1583,6,1
0.070542,13.837,3.1570,6,1
0.070542,14.053,3.1573,6,1
0.070542,14.272,3.1506,6,1
0.070542,14.494,3.1516,6,1
0.070542,14.720,3.1425,7,1
0.070542,14.949,3.1484,7,1
0.070542,15.182,3.1395,7,1
0.070542,15.418,3.1390,7,1
0.070542,15.659,3.1368,7,1
0.070542,15.903,3.1348,7,1
0.070542,16.150,3.1313,7,1
0.070542,16.402,3.1300,7,1
0.070542,16.657,3.1260,7,1
0.070542,16.917,3.1255,8,1
0.070542,17.180,3.1215,8,1
0.070542,17.448,3.1211,8,1
0.070542,17.720,3.1192,8,1
0.070542,17.996,3.1159,8,1
0.070542,18.276,3.1125,8,1
0.070542,18.561,3.1072,8,1
0.070542,18.850,3.1078,9,1
0.070542,19.144,3.1035,9,1
0.070542,19.442,3.1024,9,1
0.070542,19.745,3.1011,9,1
0.070542,20.052,3.0989,9,1
0.070542,20.365,3.0962,9,1
0.070542,20.682,3.0938,9,1
0.070542,21.004,3.0893,10,1
0.070542,21.331,3.0878,10,1
0.070542,21.664,3.0846,10,1
0.070542,22.001,3.0855,10,1
0.070542,22.344,3.0851,10,1
0.070542,22.692,3.0782,10,1
0.070542,23.045,3.0746,11,1
0.070542,23.404,3.0736,11,1
0.070542,23.769,3.0741,11,1
0.070542,24.139,3.0712,11,1
0.070542,24.515,3.0692,11,1
0.070542,24.897,3.0647,11,1
0.070542,25.285,3.0662,12,1
0.070542,25.679,3.0632,12,1
0.070542,26.079,3.0551,12,1
0.070542,26.485,3.0544,12,1
0.070542,26.898,3.0565,12,1
0.070542,27.317,3.0548,13,1
0.070542,27.742,3.0501,13,1
0.070542,28.174,3.0494,13,1
0.070542,28.613,3.0459,13,1
0.070542,29.059,3.0447,13,1
0.070542,29.512,3.0422,14,1
0.070542,29.971,3.0409,14,1
0.070542,30.438,3.0371,14,1
0.070542,30.912,3.0380,14,1
0.070542,31.394,3.0363,15,1
0.070542,31.883,3.0322,15,1
0.070542,32.380,3.0298,15,1
0.070542,32.884,3.0247,15,1
0.070542,33.396,3.0246,15,1
0.070542,33.917,3.0219,16,1
0.070542,34.445,3.0229,16,1
0.070542,34.982,3.0185,16,1
0.070542,35.526,3.0176,16,1
0.070542,36.080,3.0160,17,1
0.070542,36.642,3.0177,17,1
0.070542,37.213,3.0099,17,1
0.070542,37.792,3.0104,18,1
0.070542,38.381,3.0090,18,1
0.070542,38.979,3.0049,18,1
0.070542,39.586,3.0039,18,1
0.070542,40.203,3.0029,19,1
0.070542,40.829,3.0016,19,1
0.070542,41.465,2.9986,19,1
0.070542,42.111,2.9940,20,1
0.070542,42.767,2.9920,20,1
0.070542,43.433,2.9910,20,1
0.070542,44.110,2.9943,21,1
0.070542,44.797,2.9909,21,1
0.070542,45.495,2.9884,21,1
0.070542,46.204,2.9819,22,1
0.070542,46.923,2.9849,22,1
0.070542,47.654,2.9798,22,1
0.070542,48.397,2.9764,23,1
0.070542,49.150,2.9792,23,1
0.070542,49.916,2.9751,23,1
0.070542,50.694,2.9726,24,1
0.070542,51.483,2.9746,24,1
0.070542,52.285,2.9706,25,1
0.070542,53.100,2.9709,25,1
0.070542,53.927,2.9668,25,1
0.070542,54.767,2.9651,26,1
0.070542,55.620,2.9658,26,1
0.070542,56.487,2.9586,27,1
0.070542,57.367,2.9621,27,1
0.070542,58.260,2.9645,27,1
0.070542,59.168,2.9609,28,1
0.070542,60.090,2.9542,28,1
0.070542,61.026,2.9493,29,1
0.070542,61.976,2.9507,29,1
0.070542,62.942,2.9506,30,1
0.070542,63.922,2.9494,30,1
0.070542,64.918,2.9489,31,1
0.070542,65.929,2.9480,31,1
0.070542,66.956,2.9448,32,1
0.070542,67.999,2.9431,32,1
0.070542,69.058,2.9406,33,1
0.070542,70.134,2.9429,33,1
0.070542,71.227,2.9341,34,1
0.070542,72.336,2.9367,34,1
0.070542,73.463,2.9320,35,1
0.070542,74.608,2.9319,35,1
0.070542,75.770,2.9295,36,1
0.070542,76.950,2.9311,36,1
0.070542,78.149,2.9285,37,1
0.070542,79.366,2.9304,37,1
0.070542,80.603,2.9228,38,1
0.070542,81.858,2.9223,39,1
0.070542,83.133,2.9201,39,1
0.070542,84.428,2.9202,40,1
0.070542,85.744,2.9172,41,1
0.070542,87.079,2.9176,41,1
0.070542,88.436,2.9143,42,1
0.070542,89.813,2.9124,42,1
0.070542,91.212,2.9122,43,1
0.070542,92.633,2.9092,44,1
0.070542,94.076,2.9097,45,1
0.070542,95.542,2.9068,45,1
0.070542,97.030,2.9071,46,1
0.070542,98.542,2.9002,47,1
0.070542,100.077,2.9046,47,1
0.070542,101.636,2.9019,48,1
0.070542,103.219,2.9038,49,1
0.070542,104.827,2.8976,50,1
0.070542,106.460,2.8967,50,1
0.070542,108.118,2.8956,51,1
0.070542,109.802,2.8963,52,1
0.070542,111.513,2.8956,53,1
0.070542,113.250,2.8913,54,1
0.070542,115.014,2.8914,55,1
0.070542,116.806,2.8877,55,1
0.070542,118.625,2.8864,56,1
0.070542,120.473,2.8862,57,1
0.070542,122.350,2.8844,58,1
0.070542,124.256,2.8825,59,1
0.070542,126.191,2.8771,60,1
0.070542,128.157,2.8818,61,1
0.070542,130.154,2.8764,62,1
0.070542,132.181,2.8798,63,1
0.070542,134.240,2.8754,64,1
0.070542,136.331,2.8735,65,1
0.070542,138.455,2.8773,66,1
0.070542,140.612,2.8657,67,1
0.070542,142.802,2.8714,68,1
0.070542,145.027,2.8708,69,1
0.070542,147.286,2.8654,70,1
0.070542,149.580,2.8647,71,1
0.070542,151.910,2.8619,72,1
0.070542,154.277,2.8651,73,1
0.070542,156.680,2.8635,74,1
0.070542,159.121,2.8643,76,1
0.070542,161.600,2.8598,77,1
0.070542,164.117,2.8646,78,1
0.070542,166.674,2.8604,79,1
0.070542,169.270,2.8551,80,1
0.070542,171.907,2.8584,82,1
0.070542,174.585,2.8495,83,1
0.070542,177.304,2.8513,84,1
0.070542,180.066,2.8564,86,1
0.070542,182.871,2.8524,87,1
0.070542,185.720,2.8499,88,1
0.070542,188.613,2.8454,90,1
0.070542,191.551,2.8437,91,1
0.070542,194.535,2.8452,93,1
0.070542,197.566,2.8451,94,1
0.070542,200.643,2.8434,96,1
0.070542,203.769,2.8407,97,1
0.070542,206.943,2.8380,99,1
0.070542,210.167,2.8400,100,1
0.070542,213.441,2.8368,102,1
0.070542,216.766,2.8385,103,1
0.070542,220.142,2.8366,105,1
0.070542,223.572,2.8304,106,1
0.070542,227.054,2.8341,108,1
0.070542,230.591,2.8318,110,1
0.070542,234.183,2.8315,112,1
0.070542,237.831,2.8282,113,1
0.070542,241.536,2.8307,115,1
0.070542,245.299,2.8246,117,1
0.070542,249.120,2.8255,119,1
0.070542,253.001,2.8269,121,1
0.070542,256.942,2.8236,122,1
0.070542,260.944,2.8253,124,1
0.070542,265.009,2.8214,126,1
0.070542,269.138,2.8197,128,1
0.070542,273.330,2.8176,130,1
0.070542,277.588,2.8216,132,1
0.070542,281.912,2.8165,134,1
0.070542,286.304,2.8189,136,1
0.070542,290.764,2.8153,139,1
0.070542,295.293,2.8127,141,1
0.070542,299.893,2.8164,143,1
