N_params_B,D_tokens_B,val_loss,step,interpolated
11.965825,0.984,3.0909,0,1
11.965825,1.000,3.0859,0,1
11.965825,1.015,3.0805,0,1
11.965825,1.031,3.0759,0,1
11.965825,1.047,3.0729,0,1
11.965825,1.063,3.0604,0,1
11.965825,1.080,3.0576,0,1
11.965825,1.097,3.0549,0,1
11.965825,1.114,3.0467,0,1
11.965825,1.131,3.0422,0,1
11.965825,1.149,3.0414,0,1
11.965825,1.167,3.0308,0,1
11.965825,1.185,3.0283,0,1
11.965825,1.203,3.0223,0,1
11.965825,1.222,3.0157,0,1
11.965825,1.241,3.0124,0,1
11.965825,1.260,3.0070,0,1
11.965825,1.280,3.0048,0,1
11.965825,1.300,2.9968,0,1
11.965825,1.320,2.9937,0,1
11.965825,1.341,2.9869,0,1
11.965825,1.362,2.9844,0,1
11.965825,1.383,2.9811,0,1
11.965825,1.404,2.9720,0,1
11.965825,1.426,2.9686,0,1
11.965825,1.449,2.9629,0,1
11.965825,1.471,2.9615,0,1
11.965825,1.494,2.9581,0,1
11.965825,1.517,2.9514,0,1
11.965825,1.541,2.9449,0,1
11.965825,1.565,2.9439,0,1
11.965825,1.589,2.9384,0,1
11.965825,1.614,2.9316,0,1
11.965825,1.639,2.9266,0,1
11.965825,1.665,2.9222,0,1
11.965825,1.691,2.9209,0,1
11.965825,1.717,2.9133,0,1
11.965825,1.744,2.9070,0,1
11.965825,1.771,2.9001,0,1
11.965825,1.799,2.8965,0,1
11.965825,1.827,2.8934,0,1
11.965825,1.855,2.8912,0,1
11.965825,1.884,2.8831,0,1
11.965825,1.913,2.8770,0,1
11.965825,1.943,2.8771,0,1
11.965825,1.973,2.8696,0,1
11.965825,2.004,2.8632,0,1
11.965825,2.035,2.8617,0,1
11.965825,2.067,2.8552,0,1
11.965825,2.099,2.8496,1,1
11.965825,2.132,2.8428,1,1
11.965825,2.165,2.8422,1,1
11.965825,2.199,2.8376,1,1
11.965825,2.233,2.8351,1,1
11.965825,2.268,2.8317,1,1
11.965825,2.303,2.8278,1,1
11.965825,2.339,2.8213,1,1
11.965825,2.375,2.8166,1,1
11.965825,2.412,2.8121,1,1
11.965825,2.450,2.8109,1,1
11.965825,2.488,2.8064,1,1
11.965825,2.527,2.8025,1,1
11.965825,2.566,2.7963,1,1
11.965825,2.606,2.7949,1,1
11.965825,2.647,2.7928,1,1
11.965825,2.688,2.7865,1,1
11.965825,2.730,2.7821,1,1
11.965825,2.773,2.7759,1,1
11.965825,2.816,2.7726,1,1
11.965825,2.860,2.7690,1,1
11.965825,2.904,2.7689,1,1
11.965825,2.949,2.7622,1,1
11.965825,2.995,2.7564,1,1
11.965825,3.042,2.7573,1,1
11.965825,3.089,2.7466,1,1
11.965825,3.138,2.7427,1,1
11.965825,3.186,2.7421,1,1
11.965825,3.236,2.7383,1,1
11.965825,3.286,2.7356,1,1
11.965825,3.338,2.7318,1,1
11.965825,3.390,2.7256,1,1
11.965825,3.442,2.7249,1,1
11.965825,3.496,2.7186,1,1
11.965825,3.551,2.7193,1,1
11.965825,3.606,2.7122,1,1
11.965825,3.662,2.7027,1,1
11.965825,3.719,2.7008,1,1
11.965825,3.777,2.7014,1,1
11.965825,3.836,2.6954,1,1
11.965825,3.896,2.6905,1,1
11.965825,3.956,2.6887,1,1
11.965825,4.018,2.6855,1,1
11.965825,4.080,2.6799,1,1
11.965825,4.144,2.6743,1,1
11.965825,4.209,2.6715,2,1
11.965825,4.274,2.6689,2,1
11.965825,4.341,2.6656,2,1
11.965825,4.408,2.6643,2,1
11.965825,4.477,2.6568,2,1
11.965825,4.547,2.6576,2,1
11.965825,4.618,2.6501,2,1
11.965825,4.690,2.6451,2,1
11.965825,4.763,2.6421,2,1
11.965825,4.837,2.6394,2,1
11.965825,4.912,2.6375,2,1
11.965825,4.989,2.6339,2,1
11.965825,5.066,2.6303,2,1
11.965825,5.145,2.6280,2,1
11.965825,5.225,2.6224,2,1
11.965825,5.307,2.6192,2,1
11.965825,5.389,2.6164,2,1
11.965825,5.473,2.6139,2,1
11.965825,5.559,2.6077,2,1
11.965825,5.645,2.6082,2,1
11.965825,5.733,2.6003,2,1
11.965825,5.823,2.6003,2,1
11.965825,5.913,2.5944,2,1
11.965825,6.005,2.5898,2,1
11.965825,6.099,2.5937,2,1
11.965825,6.194,2.5808,2,1
11.965825,6.290,2.5817,3,1
11.965825,6.388,2.5849,3,1
11.965825,6.488,2.5777,3,1
11.965825,6.589,2.5757,3,1
11.965825,6.692,2.5734,3,1
11.965825,6.796,2.5659,3,1
11.965825,6.902,2.5645,3,1
11.965825,7.009,2.5640,3,1
11.965825,7.118,2.5589,3,1
11.965825,7.229,2.5577,3,1
11.965825,7.342,2.5539,3,1
11.965825,7.456,2.5501,3,1
11.965825,7.572,2.5494,3,1
11.965825,7.690,2.5412,3,1
11.965825,7.810,2.5410,3,1
11.965825,7.932,2.5385,3,1
11.965825,8.055,2.5369,3,1
11.965825,8.181,2.5295,3,1
11.965825,8.308,2.5268,3,1
11.965825,8.438,2.5236,4,1
11.965825,8.569,2.5207,4,1
11.965825,8.703,2.5206,4,1
11.965825,8.838,2.5163,4,1
11.965825,8.976,2.5122,4,1
11.965825,9.116,2.5152,4,1
11.965825,9.258,2.5080,4,1
11.965825,9.402,2.5078,4,1
11.965825,9.548,2.5031,4,1
11.965825,9.697,2.5023,4,1
11.965825,9.848,2.5004,4,1
11.965825,10.002,2.4934,4,1
11.965825,10.157,2.4877,4,1
11.965825,10.316,2.4882,4,1
11.965825,10.476,2.4826,5,1
11.965825,10.640,2.4817,5,1
11.965825,10.805,2.4817,5,1
11.965825,10.974,2.4746,5,1
11.965825,11.145,2.4744,5,1
11.965825,11.318,2.4690,5,1
11.965825,11.495,2.4656,5,1
11.965825,11.674,2.4690,5,1
11.965825,11.855,2.4645,5,1
11.965825,12.040,2.4601,5,1
11.965825,12.228,2.4608,5,1
11.965825,12.418,2.4569,5,1
11.965825,12.612,2.4522,6,1
11.965825,12.808,2.4505,6,1
11.965825,13.008,2.4443,6,1
11.965825,13.210,2.4397,6,1
11.965825,13.416,2.4430,6,1
11.965825,13.625,2.4408,6,1
11.965825,13.837,2.4364,6,1
11.965825,14.053,2.4371,6,1
11.965825,14.272,2.4348,6,1
11.965825,14.494,2.4264,6,1
11.965825,14.720,2.4232,7,1
11.965825,14.949,2.4251,7,1
11.965825,15.182,2.4236,7,1
11.965825,15.418,2.4213,7,1
11.965825,15.659,2.4149,7,1
11.965825,15.903,2.4157,7,1
11.965825,16.150,2.4099,7,1
11.965825,16.402,2.4079,7,1
11.965825,16.657,2.4024,7,1
11.965825,16.917,2.4043,8,1
11.965825,17.180,2.4031,8,1
11.965825,17.448,2.4014,8,1
11.965825,17.720,2.3975,8,1
11.965825,17.996,2.3924,8,1
11.965825,18.276,2.3908,8,1
11.965825,18.561,2.3904,8,1
11.965825,18.850,2.3918,9,1
11.965825,19.144,2.3878,9,1
11.965825,19.442,2.3832,9,1
11.965825,19.745,2.3764,9,1
11.965825,20.052,2.3753,9,1
11.965825,20.365,2.3746,9,1
11.965825,20.682,2.3768,9,1
11.965825,21.004,2.3761,10,1
11.965825,21.331,2.3717,10,1
11.965825,21.664,2.3684,10,1
11.965825,22.001,2.3625,10,1
11.965825,22.344,2.3596,10,1
11.965825,22.692,2.3610,10,1
11.965825,23.045,2.3555,11,1
11.965825,23.404,2.3522,11,1
11.965825,23.769,2.3545,11,1
11.965825,24.139,2.3523,11,1
11.965825,24.515,2.3493,11,1
11.965825,24.897,2.3486,11,1
11.965825,25.285,2.3444,12,1
11.965825,25.679,2.3447,12,1
11.965825,26.079,2.3401,12,1
11.965825,26.485,2.3394,12,1
11.965825,26.898,2.3385,12,1
11.965825,27.317,2.3332,13,1
11.965825,27.742,2.3331,13,1
11.965825,28.174,2.3272,13,1
11.965825,28.613,2.3279,13,1
11.965825,29.059,2.3230,13,1
11.965825,29.512,2.3247,14,1
11.965825,29.971,2.3222,14,1
11.965825,30.438,2.3181,14,1
11.965825,30.912,2.3146,14,1
11.965825,31.394,2.3157,15,1
11.965825,31.883,2.3123,15,1
11.965825,32.380,2.3086,15,1
11.965825,32.884,2.3093,15,1
11.965825,33.396,2.3091,15,1
11.965825,33.917,2.3058,16,1
11.965825,34.445,2.3032,16,1
11.965825,34.982,2.3042,16,1
11.965825,35.526,2.2975,16,1
11.965825,36.080,2.2946,17,1
11.965825,36.642,2.2926,17,1
11.965825,37.213,2.2908,17,1
11.965825,37.792,2.2880,18,1
11.965825,38.381,2.2888,18,1
11.965825,38.979,2.2904,18,1
11.965825,39.586,2.2797,18,1
11.965825,40.203,2.2813,19,1
11.965825,40.829,2.2801,19,1
11.965825,41.465,2.2773,19,1
11.965825,42.111,2.2764,20,1
11.965825,42.767,2.2753,20,1
11.965825,43.433,2.2726,20,1
11.965825,44.110,2.2735,21,1
11.965825,44.797,2.2733,21,1
11.965825,45.495,2.2680,21,1
11.965825,46.204,2.2698,22,1
11.965825,46.923,2.2650,22,1
11.965825,47.654,2.2622,22,1
11.965825,48.397,2.2594,23,1
11.965825,49.150,2.2664,23,1
11.965825,49.916,2.2554,23,1
11.965825,50.694,2.2593,24,1
11.965825,51.483,2.2539,24,1
11.965825,52.285,2.2519,25,1
11.965825,53.100,2.2523,25,1
11.965825,53.927,2.2486,25,1
11.965825,54.767,2.2484,26,1
11.965825,55.620,2.2477,26,1
11.965825,56.487,2.2395,27,1
11.965825,57.367,2.2411,27,1
11.965825,58.260,2.2426,27,1
11.965825,59.168,2.2396,28,1
11.965825,60.090,2.2370,28,1
11.965825,61.026,2.2326,29,1
11.965825,61.976,2.2354,29,1
11.965825,62.942,2.2332,30,1
11.965825,63.922,2.2300,30,1
11.965825,64.918,2.2265,31,1
11.965825,65.929,2.2250,31,1
11.965825,66.956,2.2229,32,1
11.965825,67.999,2.2214,32,1
11.965825,69.058,2.2206,33,1
11.965825,70.134,2.2218,33,1
11.965825,71.227,2.2230,34,1
11.965825,72.336,2.2179,34,1
11.965825,73.463,2.2140,35,1
11.965825,74.608,2.2125,35,1
11.965825,75.770,2.2097,36,1
11.965825,76.950,2.2113,36,1
11.965825,78.149,2.2127,37,1
11.965825,79.366,2.2122,37,1
11.965825,80.603,2.2011,38,1
11.965825,81.858,2.2030,39,1
11.965825,83.133,2.2025,39,1
11.965825,84.428,2.2025,40,1
11.965825,85.744,2.2000,41,1
11.965825,87.079,2.2010,41,1
11.965825,88.436,2.1922,42,1
11.965825,89.813,2.1953,42,1
11.965825,91.212,2.1924,43,1
11.965825,92.633,2.1916,44,1
11.965825,94.076,2.1895,45,1
11.965825,95.542,2.1904,45,1
11.965825,97.030,2.1866,46,1
11.965825,98.542,2.1851,47,1
11.965825,100.077,2.1843,47,1
11.965825,101.636,2.1833,48,1
11.965825,103.219,2.1783,49,1
11.965825,104.827,2.1778,50,1
11.965825,106.460,2.1820,50,1
11.965825,108.118,2.1754,51,1
11.965825,109.802,2.1769,52,1
11.965825,111.513,2.1758,53,1
11.965825,113.250,2.1717,54,1
11.965825,115.014,2.1688,55,1
11.965825,116.806,2.1686,55,1
11.965825,118.625,2.1662,56,1
11.965825,120.473,2.1662,57,1
11.965825,122.350,2.1650,58,1
11.965825,124.256,2.1639,59,1
11.965825,126.191,2.1613,60,1
11.965825,128.157,2.1601,61,1
11.965825,130.154,2.1608,62,1
11.965825,132.181,2.1563,63,1
11.965825,134.240,2.1608,64,1
11.965825,136.331,2.1559,65,1
11.965825,138.455,2.1564,66,1
11.965825,140.612,2.1513,67,1
11.965825,142.802,2.1549,68,1
11.965825,145.027,2.1540,69,1
11.965825,147.286,2.1497,70,1
11.965825,149.580,2.1476,71,1
11.965825,151.910,2.1469,72,1
11.965825,154.277,2.1448,73,1
11.965825,156.680,2.1450,74,1
11.965825,159.121,2.1418,76,1
11.965825,161.600,2.1400,77,1
11.965825,164.117,2.1388,78,1
11.965825,166.674,2.1370,79,1
11.965825,169.270,2.1365,80,1
11.965825,171.907,2.1371,82,1
11.965825,174.585,2.1369,83,1
11.965825,177.304,2.1294,84,1
11.965825,180.066,2.1327,86,1
11.965825,182.871,2.1307,87,1
11.965825,185.720,2.1319,88,1
11.965825,188.613,2.1281,90,1
11.965825,191.551,2.1281,91,1
11.965825,194.535,2.1256,93,1
11.965825,197.566,2.1246,94,1
11.965825,200.643,2.1259,96,1
11.965825,203.769,2.1246,97,1
11.965825,206.943,2.1175,99,1
11.965825,210.167,2.1212,100,1
11.965825,213.441,2.1187,102,1
11.965825,216.766,2.1160,103,1
11.965825,220.142,2.1158,105,1
11.965825,223.572,2.1101,106,1
11.965825,227.054,2.1153,108,1
11.965825,230.591,2.1141,110,1
11.965825,234.183,2.1118,112,1
11.965825,237.831,2.1087,113,1
11.965825,241.536,2.1093,115,1
11.965825,245.299,2.1106,117,1
11.965825,249.120,2.1054,119,1
11.965825,253.001,2.1060,121,1
11.965825,256.942,2.1017,122,1
11.965825,260.944,2.1018,124,1
11.965825,265.009,2.1032,126,1
11.965825,269.138,2.0988,128,1
11.965825,273.330,2.1003,130,1
11.965825,277.588,2.0972,132,1
11.965825,281.912,2.0993,134,1
11.965825,286.304,2.0961,136,1
11.965825,290.764,2.0948,139,1
11.965825,295.293,2.0964,141,1
11.965825,299.893,2.0936,143,1
