N_params_B,D_tokens_B,val_loss,step,interpolated
1.040867,17.720,2.5940,8,1
1.040867,17.996,2.5922,8,1
1.040867,18.276,2.5869,8,1
1.040867,18.561,2.5864,8,1
1.040867,18.850,2.5867,9,1
1.040867,19.144,2.5819,9,1
1.040867,19.442,2.5755,9,1
1.040867,19.745,2.5809,9,1
1.040867,20.052,2.5747,9,1
1.040867,20.365,2.5721,9,1
1.040867,20.682,2.5686,9,1
1.040867,21.004,2.5687,10,1
1.040867,21.331,2.5639,10,1
1.040867,21.664,2.5587,10,1
1.040867,22.001,2.5598,10,1
1.040867,22.344,2.5566,10,1
1.040867,22.692,2.5565,10,1
1.040867,23.045,2.5543,11,1
1.040867,23.404,2.5519,11,1
1.040867,23.769,2.5499,11,1
1.040867,24.139,2.5498,11,1
1.040867,24.515,2.5471,11,1
1.040867,24.897,2.5421,11,1
1.040867,25.285,2.5439,12,1
1.040867,25.679,2.5394,12,1
1.040867,26.079,2.5380,12,1
1.040867,26.485,2.5365,12,1
1.040867,26.898,2.5315,12,1
1.040867,27.317,2.5277,13,1
1.040867,27.742,2.5279,13,1
1.040867,28.174,2.5258,13,1
1.040867,28.613,2.5219,13,1
1.040867,29.059,2.5213,13,1
1.040867,29.512,2.5212,14,1
1.040867,29.971,2.5201,14,1
1.040867,30.438,2.5158,14,1
1.040867,30.912,2.5148,14,1
1.040867,31.394,2.5110,15,1
1.040867,31.883,2.5064,15,1
1.040867,32.380,2.5053,15,1
1.040867,32.884,2.5068,15,1
1.040867,33.396,2.5052,15,1
1.040867,33.917,2.5036,16,1
1.040867,34.445,2.5004,16,1
1.040867,34.982,2.4970,16,1
1.040867,35.526,2.4967,16,1
1.040867,36.080,2.4926,17,1
1.040867,36.642,2.4906,17,1
1.040867,37.213,2.4925,17,1
1.040867,37.792,2.4868,18,1
1.040867,38.381,2.4866,18,1
1.040867,38.979,2.4818,18,1
1.040867,39.586,2.4828,18,1
1.040867,40.203,2.4815,19,1
1.040867,40.829,2.4747,19,1
1.040867,41.465,2.4724,19,1
1.040867,42.111,2.4738,20,1
1.040867,42.767,2.4701,20,1
1.040867,43.433,2.4676,20,1
1.040867,44.110,2.4679,21,1
1.040867,44.797,2.4647,21,1
1.040867,45.495,2.4677,21,1
1.040867,46.204,2.4612,22,1
1.040867,46.923,2.4650,22,1
1.040867,47.654,2.4574,22,1
1.040867,48.397,2.4607,23,1
1.040867,49.150,2.4556,23,1
1.040867,49.916,2.4511,23,1
1.040867,50.694,2.4562,24,1
1.040867,51.483,2.4489,24,1
1.040867,52.285,2.4515,25,1
1.040867,53.100,2.4463,25,1
1.040867,53.927,2.4453,25,1
1.040867,54.767,2.4434,26,1
1.040867,55.620,2.4415,26,1
1.040867,56.487,2.4388,27,1
1.040867,57.367,2.4411,27,1
1.040867,58.260,2.4363,27,1
1.040867,59.168,2.4337,28,1
1.040867,60.090,2.4330,28,1
1.040867,61.026,2.4311,29,1
1.040867,61.976,2.4275,29,1
1.040867,62.942,2.4304,30,1
1.040867,63.922,2.4249,30,1
1.040867,64.918,2.4280,31,1
1.040867,65.929,2.4219,31,1
1.040867,66.956,2.4187,32,1
1.040867,67.999,2.4213,32,1
1.040867,69.058,2.4219,33,1
1.040867,70.134,2.4170,33,1
1.040867,71.227,2.4116,34,1
1.040867,72.336,2.4137,34,1
1.040867,73.463,2.4107,35,1
1.040867,74.608,2.4089,35,1
1.040867,75.770,2.4073,36,1
1.040867,76.950,2.4044,36,1
1.040867,78.149,2.4055,37,1
1.040867,79.366,2.4058,37,1
1.040867,80.603,2.4016,38,1
1.040867,81.858,2.4032,39,1
1.040867,83.133,2.4002,39,1
1.040867,84.428,2.3966,40,1
1.040867,85.744,2.3955,41,1
1.040867,87.079,2.3953,41,1
1.040867,88.436,2.3950,42,1
1.040867,89.813,2.3918,42,1
1.040867,91.212,2.3865,43,1
1.040867,92.633,2.3873,44,1
1.040867,94.076,2.3860,45,1
1.040867,95.542,2.3828,45,1
1.040867,97.030,2.3813,46,1
1.040867,98.542,2.3839,47,1
1.040867,100.077,2.3824,47,1
1.040867,101.636,2.3781,48,1
1.040867,103.219,2.3784,49,1
1.040867,104.827,2.3774,50,1
1.040867,106.460,2.3744,50,1
1.040867,108.118,2.3733,51,1
1.040867,109.802,2.3718,52,1
1.040867,111.513,2.3729,53,1
1.040867,113.250,2.3687,54,1
1.040867,115.014,2.3711,55,1
1.040867,116.806,2.3676,55,1
1.040867,118.625,2.3663,56,1
1.040867,120.473,2.3626,57,1
1.040867,122.350,2.3609,58,1
1.040867,124.256,2.3574,59,1
1.040867,126.191,2.3602,60,1
1.040867,128.157,2.3589,61,1
1.040867,130.154,2.3525,62,1
1.040867,132.181,2.3518,63,1
1.040867,134.240,2.3574,64,1
1.040867,136.331,2.3528,65,1
1.040867,138.455,2.3563,66,1
1.040867,140.612,2.3475,67,1
1.040867,142.802,2.3465,68,1
1.040867,145.027,2.3483,69,1
1.040867,147.286,2.3434,70,1
1.040867,149.580,2.3457,71,1
1.040867,151.910,2.3432,72,1
1.040867,154.277,2.3415,73,1
1.040867,156.680,2.3421,74,1
1.040867,159.121,2.3384,76,1
1.040867,161.600,2.3403,77,1
1.040867,164.117,2.3386,78,1
1.040867,166.674,2.3327,79,1
1.040867,169.270,2.3352,80,1
1.040867,171.907,2.3362,82,1
1.040867,174.585,2.3294,83,1
1.040867,177.304,2.3294,84,1
1.040867,180.066,2.3287,86,1
1.040867,182.871,2.3271,87,1
1.040867,185.720,2.3260,88,1
1.040867,188.613,2.3206,90,1
1.040867,191.551,2.3234,91,1
1.040867,194.535,2.3215,93,1
1.040867,197.566,2.3243,94,1
1.040867,200.643,2.3168,96,1
1.040867,203.769,2.3184,97,1
1.040867,206.943,2.3198,99,1
1.040867,210.167,2.3146,100,1
1.040867,213.441,2.3133,102,1
1.040867,216.766,2.3136,103,1
1.040867,220.142,2.3140,105,1
1.040867,223.572,2.3126,106,1
1.040867,227.054,2.3111,108,1
1.040867,230.591,2.3116,110,1
1.040867,234.183,2.3066,112,1
1.040867,237.831,2.3070,113,1
1.040867,241.536,2.3068,115,1
1.040867,245.299,2.3028,117,1
1.040867,249.120,2.3049,119,1
1.040867,253.001,2.3012,121,1
1.040867,256.942,2.3020,122,1
1.040867,260.944,2.2999,124,1
1.040867,265.009,2.2999,126,1
1.040867,269.138,2.3009,128,1
1.040867,273.330,2.2934,130,1
1.040867,277.588,2.2983,132,1
1.040867,281.912,2.2949,134,1
1.040867,286.304,2.2956,136,1
1.040867,290.764,2.2929,139,1
1.040867,295.293,2.2923,141,1
1.040867,299.893,2.2939,143,1
