N_params_B,D_tokens_B,val_loss,step,interpolated
6.86104,0.619,3.2973,0,1
6.86104,0.629,3.2915,0,1
6.86104,0.638,3.2857,0,1
6.86104,0.648,3.2774,0,1
6.86104,0.659,3.2734,0,1
6.86104,0.669,3.2684,0,1
6.86104,0.679,3.2592,0,1
6.86104,0.690,3.2535,0,1
6.86104,0.701,3.2474,0,1
6.86104,0.711,3.2425,0,1
6.86104,0.723,3.2379,0,1
6.86104,0.734,3.2343,0,1
6.86104,0.745,3.2255,0,1
6.86104,0.757,3.2205,0,1
6.86104,0.769,3.2152,0,1
6.86104,0.781,3.2096,0,1
6.86104,0.793,3.2053,0,1
6.86104,0.805,3.1989,0,1
6.86104,0.818,3.1911,0,1
6.86104,0.830,3.1852,0,1
6.86104,0.843,3.1800,0,1
6.86104,0.856,3.1746,0,1
6.86104,0.870,3.1692,0,1
6.86104,0.883,3.1613,0,1
6.86104,0.897,3.1566,0,1
6.86104,0.911,3.1518,0,1
6.86104,0.925,3.1442,0,1
6.86104,0.940,3.1413,0,1
6.86104,0.954,3.1349,0,1
6.86104,0.969,3.1288,0,1
6.86104,0.984,3.1203,0,1
6.86104,1.000,3.1161,0,1
6.86104,1.015,3.1099,0,1
6.86104,1.031,3.1068,0,1
6.86104,1.047,3.0985,0,1
6.86104,1.063,3.0944,0,1
6.86104,1.080,3.0888,0,1
6.86104,1.097,3.0839,0,1
6.86104,1.114,3.0819,0,1
6.86104,1.131,3.0732,0,1
6.86104,1.149,3.0707,0,1
6.86104,1.167,3.0628,0,1
6.86104,1.185,3.0618,0,1
6.86104,1.203,3.0548,0,1
6.86104,1.222,3.0517,0,1
6.86104,1.241,3.0450,0,1
6.86104,1.260,3.0380,0,1
6.86104,1.280,3.0341,0,1
6.86104,1.300,3.0287,0,1
6.86104,1.320,3.0234,0,1
6.86104,1.341,3.0213,0,1
6.86104,1.362,3.0136,0,1
6.86104,1.383,3.0114,0,1
6.86104,1.404,3.0122,0,1
6.86104,1.426,3.0011,0,1
6.86104,1.449,2.9983,0,1
6.86104,1.471,2.9921,0,1
6.86104,1.494,2.9839,0,1
6.86104,1.517,2.9844,0,1
6.86104,1.541,2.9788,0,1
6.86104,1.565,2.9690,0,1
6.86104,1.589,2.9677,0,1
6.86104,1.614,2.9614,0,1
6.86104,1.639,2.9577,0,1
6.86104,1.665,2.9547,0,1
6.86104,1.691,2.9467,0,1
6.86104,1.717,2.9437,0,1
6.86104,1.744,2.9362,0,1
6.86104,1.771,2.9349,0,1
6.86104,1.799,2.9270,0,1
6.86104,1.827,2.9259,0,1
6.86104,1.855,2.9192,0,1
6.86104,1.884,2.9145,0,1
6.86104,1.913,2.9072,0,1
6.86104,1.943,2.9027,0,1
6.86104,1.973,2.9015,0,1
6.86104,2.004,2.8962,0,1
6.86104,2.035,2.8900,0,1
6.86104,2.067,2.8853,0,1
6.86104,2.099,2.8824,1,1
6.86104,2.132,2.8774,1,1
6.86104,2.165,2.8703,1,1
6.86104,2.199,2.8684,1,1
6.86104,2.233,2.8674,1,1
6.86104,2.268,2.8617,1,1
6.86104,2.303,2.8572,1,1
6.86104,2.339,2.8543,1,1
6.86104,2.375,2.8523,1,1
6.86104,2.412,2.8465,1,1
6.86104,2.450,2.8403,1,1
6.86104,2.488,2.8412,1,1
6.86104,2.527,2.8315,1,1
6.86104,2.566,2.8322,1,1
6.86104,2.606,2.8227,1,1
6.86104,2.647,2.8221,1,1
6.86104,2.688,2.8187,1,1
6.86104,2.730,2.8173,1,1
6.86104,2.773,2.8101,1,1
6.86104,2.816,2.8068,1,1
6.86104,2.860,2.8042,1,1
6.86104,2.904,2.7967,1,1
6.86104,2.949,2.7960,1,1
6.86104,2.995,2.7888,1,1
6.86104,3.042,2.7855,1,1
6.86104,3.089,2.7816,1,1
6.86104,3.138,2.7770,1,1
6.86104,3.186,2.7769,1,1
6.86104,3.236,2.7666,1,1
6.86104,3.286,2.7654,1,1
6.86104,3.338,2.7616,1,1
6.86104,3.390,2.7563,1,1
6.86104,3.442,2.7542,1,1
6.86104,3.496,2.7510,1,1
6.86104,3.551,2.7469,1,1
6.86104,3.606,2.7449,1,1
6.86104,3.662,2.7374,1,1
6.86104,3.719,2.7349,1,1
6.86104,3.777,2.7311,1,1
6.86104,3.836,2.7280,1,1
6.86104,3.896,2.7264,1,1
6.86104,3.956,2.7179,1,1
6.86104,4.018,2.7105,1,1
6.86104,4.080,2.7110,1,1
6.86104,4.144,2.7065,1,1
6.86104,4.209,2.7070,2,1
6.86104,4.274,2.6998,2,1
6.86104,4.341,2.6926,2,1
6.86104,4.408,2.6944,2,1
6.86104,4.477,2.6880,2,1
6.86104,4.547,2.6877,2,1
6.86104,4.618,2.6807,2,1
6.86104,4.690,2.6822,2,1
6.86104,4.763,2.6766,2,1
6.86104,4.837,2.6727,2,1
6.86104,4.912,2.6658,2,1
6.86104,4.989,2.6686,2,1
6.86104,5.066,2.6624,2,1
6.86104,5.145,2.6602,2,1
6.86104,5.225,2.6539,2,1
6.86104,5.307,2.6540,2,1
6.86104,5.389,2.6454,2,1
6.86104,5.473,2.6427,2,1
6.86104,5.559,2.6449,2,1
6.86104,5.645,2.6422,2,1
6.86104,5.733,2.6339,2,1
6.86104,5.823,2.6348,2,1
6.86104,5.913,2.6293,2,1
6.86104,6.005,2.6230,2,1
6.86104,6.099,2.6257,2,1
6.86104,6.194,2.6196,2,1
6.86104,6.290,2.6138,3,1
6.86104,6.388,2.6123,3,1
6.86104,6.488,2.6081,3,1
6.86104,6.589,2.6071,3,1
6.86104,6.692,2.6023,3,1
6.86104,6.796,2.5990,3,1
6.86104,6.902,2.5973,3,1
6.86104,7.009,2.5936,3,1
6.86104,7.118,2.5889,3,1
6.86104,7.229,2.5877,3,1
6.86104,7.342,2.5846,3,1
6.86104,7.456,2.5808,3,1
6.86104,7.572,2.5802,3,1
6.86104,7.690,2.5711,3,1
6.86104,7.810,2.5704,3,1
6.86104,7.932,2.5708,3,1
6.86104,8.055,2.5666,3,1
6.86104,8.181,2.5601,3,1
6.86104,8.308,2.5606,3,1
6.86104,8.438,2.5533,4,1
6.86104,8.569,2.5541,4,1
6.86104,8.703,2.5520,4,1
6.86104,8.838,2.5502,4,1
6.86104,8.976,2.5447,4,1
6.86104,9.116,2.5431,4,1
6.86104,9.258,2.5381,4,1
6.86104,9.402,2.5360,4,1
6.86104,9.548,2.5337,4,1
6.86104,9.697,2.5306,4,1
6.86104,9.848,2.5277,4,1
6.86104,10.002,2.5236,4,1
6.86104,10.157,2.5226,4,1
6.86104,10.316,2.5174,4,1
6.86104,10.476,2.5151,5,1
6.86104,10.640,2.5124,5,1
6.86104,10.805,2.5137,5,1
6.86104,10.974,2.5059,5,1
6.86104,11.145,2.5032,5,1
6.86104,11.318,2.5049,5,1
6.86104,11.495,2.4996,5,1
6.86104,11.674,2.4960,5,1
6.86104,11.855,2.4931,5,1
6.86104,12.040,2.4940,5,1
6.86104,12.228,2.4910,5,1
6.86104,12.418,2.4841,5,1
6.86104,12.612,2.4866,6,1
6.86104,12.808,2.4795,6,1
6.86104,13.008,2.4751,6,1
6.86104,13.210,2.4740,6,1
6.86104,13.416,2.4752,6,1
6.86104,13.625,2.4706,6,1
6.86104,13.837,2.4715,6,1
6.86104,14.053,2.4671,6,1
6.86104,14.272,2.4591,6,1
6.86104,14.494,2.4624,6,1
6.86104,14.720,2.4565,7,1
6.86104,14.949,2.4566,7,1
6.86104,15.182,2.4511,7,1
6.86104,15.418,2.4517,7,1
6.86104,15.659,2.4475,7,1
6.86104,15.903,2.4451,7,1
6.86104,16.150,2.4354,7,1
6.86104,16.402,2.4381,7,1
6.86104,16.657,2.4414,7,1
6.86104,16.917,2.4381,8,1
6.86104,17.180,2.4329,8,1
6.86104,17.448,2.4327,8,1
6.86104,17.720,2.4303,8,1
6.86104,17.996,2.4296,8,1
6.86104,18.276,2.4239,8,1
6.86104,18.561,2.4220,8,1
6.86104,18.850,2.4203,9,1
6.86104,19.144,2.4153,9,1
6.86104,19.442,2.4098,9,1
6.86104,19.745,2.4108,9,1
6.86104,20.052,2.4103,9,1
6.86104,20.365,2.4048,9,1
6.86104,20.682,2.4034,9,1
6.86104,21.004,2.4031,10,1
6.86104,21.331,2.3974,10,1
6.86104,21.664,2.4006,10,1
6.86104,22.001,2.3986,10,1
6.86104,22.344,2.3955,10,1
6.86104,22.692,2.3927,10,1
6.86104,23.045,2.3894,11,1
6.86104,23.404,2.3844,11,1
6.86104,23.769,2.3844,11,1
6.86104,24.139,2.3840,11,1
6.86104,24.515,2.3839,11,1
6.86104,24.897,2.3761,11,1
6.86104,25.285,2.3764,12,1
6.86104,25.679,2.3728,12,1
6.86104,26.079,2.3673,12,1
6.86104,26.485,2.3648,12,1
6.86104,26.898,2.3705,12,1
6.86104,27.317,2.3673,13,1
6.86104,27.742,2.3647,13,1
6.86104,28.174,2.3620,13,1
6.86104,28.613,2.3590,13,1
6.86104,29.059,2.3577,13,1
6.86104,29.512,2.3541,14,1
6.86104,29.971,2.3514,14,1
6.86104,30.438,2.3534,14,1
6.86104,30.912,2.3449,14,1
6.86104,31.394,2.3461,15,1
6.86104,31.883,2.3440,15,1
6.86104,32.380,2.3463,15,1
6.86104,32.884,2.3409,15,1
6.86104,33.396,2.3371,15,1
6.86104,33.917,2.3360,16,1
6.86104,34.445,2.3316,16,1
6.86104,34.982,2.3350,16,1
6.86104,35.526,2.3312,16,1
6.86104,36.080,2.3267,17,1
6.86104,36.642,2.3261,17,1
6.86104,37.213,2.3256,17,1
6.86104,37.792,2.3234,18,1
6.86104,38.381,2.3190,18,1
6.86104,38.979,2.3169,18,1
6.86104,39.586,2.3182,18,1
6.86104,40.203,2.3155,19,1
6.86104,40.829,2.3101,19,1
6.86104,41.465,2.3100,19,1
6.86104,42.111,2.3120,20,1
6.86104,42.767,2.3104,20,1
6.86104,43.433,2.3071,20,1
6.86104,44.110,2.3020,21,1
6.86104,44.797,2.2987,21,1
6.86104,45.495,2.3011,21,1
6.86104,46.204,2.2964,22,1
6.86104,46.923,2.2972,22,1
6.86104,47.654,2.2950,22,1
6.86104,48.397,2.2938,23,1
6.86104,49.150,2.2904,23,1
6.86104,49.916,2.2887,23,1
6.86104,50.694,2.2840,24,1
6.86104,51.483,2.2824,24,1
6.86104,52.285,2.2870,25,1
6.86104,53.100,2.2811,25,1
6.86104,53.927,2.2786,25,1
6.86104,54.767,2.2803,26,1
6.86104,55.620,2.2767,26,1
6.86104,56.487,2.2787,27,1
6.86104,57.367,2.2710,27,1
6.86104,58.260,2.2751,27,1
6.86104,59.168,2.2704,28,1
6.86104,60.090,2.2709,28,1
6.86104,61.026,2.2646,29,1
6.86104,61.976,2.2632,29,1
6.86104,62.942,2.2647,30,1
6.86104,63.922,2.2587,30,1
6.86104,64.918,2.2592,31,1
6.86104,65.929,2.2578,31,1
6.86104,66.956,2.2596,32,1
6.86104,67.999,2.2533,32,1
6.86104,69.058,2.2559,33,1
6.86104,70.134,2.2511,33,1
6.86104,71.227,2.2472,34,1
6.86104,72.336,2.2484,34,1
6.86104,73.463,2.2453,35,1
6.86104,74.608,2.2404,35,1
6.86104,75.770,2.2426,36,1
6.86104,76.950,2.2432,36,1
6.86104,78.149,2.2381,37,1
6.86104,79.366,2.2399,37,1
6.86104,80.603,2.2375,38,1
6.86104,81.858,2.2376,39,1
6.86104,83.133,2.2337,39,1
6.86104,84.428,2.2297,40,1
6.86104,85.744,2.2299,41,1
6.86104,87.079,2.2282,41,1
6.86104,88.436,2.2280,42,1
6.86104,89.813,2.2253,42,1
6.86104,91.212,2.2244,43,1
6.86104,92.633,2.2183,44,1
6.86104,94.076,2.2241,45,1
6.86104,95.542,2.2167,45,1
6.86104,97.030,2.2210,46,1
6.86104,98.542,2.2141,47,1
6.86104,100.077,2.2135,47,1
6.86104,101.636,2.2138,48,1
6.86104,103.219,2.2123,49,1
6.86104,104.827,2.2086,50,1
6.86104,106.460,2.2098,50,1
6.86104,108.118,2.2044,51,1
6.86104,109.802,2.2069,52,1
6.86104,111.513,2.2040,53,1
6.86104,113.250,2.2048,54,1
6.86104,115.014,2.2026,55,1
6.86104,116.806,2.2000,55,1
6.86104,118.625,2.1994,56,1
6.86104,120.473,2.1984,57,1
6.86104,122.350,2.1999,58,1
6.86104,124.256,2.1908,59,1
6.86104,126.191,2.1946,60,1
6.86104,128.157,2.1886,61,1
6.86104,130.154,2.1888,62,1
6.86104,132.181,2.1922,63,1
6.86104,134.240,2.1867,64,1
6.86104,136.331,2.1882,65,1
6.86104,138.455,2.1863,66,1
6.86104,140.612,2.1858,67,1
6.86104,142.802,2.1857,68,1
6.86104,145.027,2.1804,69,1
6.86104,147.286,2.1798,70,1
6.86104,149.580,2.1796,71,1
6.86104,151.910,2.1780,72,1
6.86104,154.277,2.1795,73,1
6.86104,156.680,2.1735,74,1
6.86104,159.121,2.1726,76,1
6.86104,161.600,2.1753,77,1
6.86104,164.117,2.1690,78,1
6.86104,166.674,2.1684,79,1
6.86104,169.270,2.1721,80,1
6.86104,171.907,2.1633,82,1
6.86104,174.585,2.1665,83,1
6.86104,177.304,2.1642,84,1
6.86104,180.066,2.1676,86,1
6.86104,182.871,2.1616,87,1
6.86104,185.720,2.1612,88,1
6.86104,188.613,2.1623,90,1
6.86104,191.551,2.1567,91,1
6.86104,194.535,2.1572,93,1
6.86104,197.566,2.1555,94,1
6.86104,200.643,2.1547,96,1
6.86104,203.769,2.1540,97,1
6.86104,206.943,2.1554,99,1
6.86104,210.167,2.1505,100,1
6.86104,213.441,2.1512,102,1
6.86104,216.766,2.1528,103,1
6.86104,220.142,2.1464,105,1
6.86104,223.572,2.1475,106,1
6.86104,227.054,2.1415,108,1
6.86104,230.591,2.1413,110,1
6.86104,234.183,2.1471,112,1
6.86104,237.831,2.1384,113,1
6.86104,241.536,2.1435,115,1
6.86104,245.299,2.1409,117,1
6.86104,249.120,2.1373,119,1
6.86104,253.001,2.1362,121,1
6.86104,256.942,2.1371,122,1
6.86104,260.944,2.1386,124,1
6.86104,265.009,2.1337,126,1
6.86104,269.138,2.1364,128,1
6.86104,273.330,2.1309,130,1
6.86104,277.588,2.1307,132,1
6.86104,281.912,2.1276,134,1
6.86104,286.304,2.1261,136,1
6.86104,290.764,2.1247,139,1
6.86104,295.293,2.1224,141,1
6.86104,299.893,2.1280,143,1
