N_params_B,D_tokens_B,val_loss,step,interpolated
0.409009,0.395,3.7828,0,1
0.409009,0.402,3.7791,0,1
0.409009,0.408,3.7727,0,1
0.409009,0.414,3.7661,0,1
0.409009,0.421,3.7582,0,1
0.409009,0.427,3.7540,0,1
0.409009,0.434,3.7415,0,1
0.409009,0.441,3.7361,0,1
0.409009,0.447,3.7280,0,1
0.409009,0.454,3.7221,0,1
0.409009,0.461,3.7140,0,1
0.409009,0.469,3.7072,0,1
0.409009,0.476,3.7015,0,1
0.409009,0.483,3.6933,0,1
0.409009,0.491,3.6893,0,1
0.409009,0.499,3.6812,0,1
0.409009,0.506,3.6699,0,1
0.409009,0.514,3.6642,0,1
0.409009,0.522,3.6597,0,1
0.409009,0.530,3.6506,0,1
0.409009,0.539,3.6456,0,1
0.409009,0.547,3.6354,0,1
0.409009,0.556,3.6348,0,1
0.409009,0.564,3.6259,0,1
0.409009,0.573,3.6210,0,1
0.409009,0.582,3.6130,0,1
0.409009,0.591,3.6119,0,1
0.409009,0.600,3.6002,0,1
0.409009,0.610,3.5956,0,1
0.409009,0.619,3.5901,0,1
0.409009,0.629,3.5857,0,1
0.409009,0.638,3.5809,0,1
0.409009,0.648,3.5726,0,1
0.409009,0.659,3.5653,0,1
0.409009,0.669,3.5629,0,1
0.409009,0.679,3.5579,0,1
0.409009,0.690,3.5515,0,1
0.409009,0.701,3.5465,0,1
0.409009,0.711,3.5364,0,1
0.409009,0.723,3.5362,0,1
0.409009,0.734,3.5284,0,1
0.409009,0.745,3.5227,0,1
0.409009,0.757,3.5179,0,1
0.409009,0.769,3.5129,0,1
0.409009,0.781,3.5036,0,1
0.409009,0.793,3.4981,0,1
0.409009,0.805,3.4931,0,1
0.409009,0.818,3.4853,0,1
0.409009,0.830,3.4830,0,1
0.409009,0.843,3.4737,0,1
0.409009,0.856,3.4708,0,1
0.409009,0.870,3.4661,0,1
0.409009,0.883,3.4596,0,1
0.409009,0.897,3.4512,0,1
0.409009,0.911,3.4454,0,1
0.409009,0.925,3.4408,0,1
0.409009,0.940,3.4369,0,1
0.409009,0.954,3.4274,0,1
0.409009,0.969,3.4226,0,1
0.409009,0.984,3.4181,0,1
0.409009,1.000,3.4137,0,1
0.409009,1.015,3.4066,0,1
0.409009,1.031,3.4037,0,1
0.409009,1.047,3.3931,0,1
0.409009,1.063,3.3870,0,1
0.409009,1.080,3.3839,0,1
0.409009,1.097,3.3803,0,1
0.409009,1.114,3.3730,0,1
0.409009,1.131,3.3664,0,1
0.409009,1.149,3.3656,0,1
0.409009,1.167,3.3610,0,1
0.409009,1.185,3.3554,0,1
0.409009,1.203,3.3494,0,1
0.409009,1.222,3.3452,0,1
0.409009,1.241,3.3413,0,1
0.409009,1.260,3.3360,0,1
0.409009,1.280,3.3301,0,1
0.409009,1.300,3.3268,0,1
0.409009,1.320,3.3207,0,1
0.409009,1.341,3.3174,0,1
0.409009,1.362,3.3106,0,1
0.409009,1.383,3.3064,0,1
0.409009,1.404,3.3031,0,1
0.409009,1.426,3.2965,0,1
0.409009,1.449,3.2906,0,1
0.409009,1.471,3.2889,0,1
0.409009,1.494,3.2839,0,1
0.409009,1.517,3.2801,0,1
0.409009,1.541,3.2675,0,1
0.409009,1.565,3.2708,0,1
0.409009,1.589,3.2653,0,1
0.409009,1.614,3.2596,0,1
0.409009,1.639,3.2529,0,1
0.409009,1.665,3.2500,0,1
0.409009,1.691,3.2448,0,1
0.409009,1.717,3.2416,0,1
0.409009,1.744,3.2373,0,1
0.409009,1.771,3.2310,0,1
0.409009,1.799,3.2242,0,1
0.409009,1.827,3.2222,0,1
0.409009,1.855,3.2184,0,1
0.409009,1.884,3.2080,0,1
0.409009,1.913,3.2083,0,1
0.409009,1.943,3.1989,0,1
0.409009,1.973,3.1969,0,1
0.409009,2.004,3.1936,0,1
0.409009,2.035,3.1860,0,1
0.409009,2.067,3.1800,0,1
0.409009,2.099,3.1763,1,1
0.409009,2.132,3.1721,1,1
0.409009,2.165,3.1651,1,1
0.409009,2.199,3.1614,1,1
0.409009,2.233,3.1605,1,1
0.409009,2.268,3.1554,1,1
0.409009,2.303,3.1564,1,1
0.409009,2.339,3.1467,1,1
0.409009,2.375,3.1442,1,1
0.409009,2.412,3.1406,1,1
0.409009,2.450,3.1385,1,1
0.409009,2.488,3.1257,1,1
0.409009,2.527,3.1268,1,1
0.409009,2.566,3.1267,1,1
0.409009,2.606,3.1248,1,1
0.409009,2.647,3.1177,1,1
0.409009,2.688,3.1131,1,1
0.409009,2.730,3.1148,1,1
0.409009,2.773,3.1078,1,1
0.409009,2.816,3.1024,1,1
0.409009,2.860,3.0961,1,1
0.409009,2.904,3.0908,1,1
0.409009,2.949,3.0925,1,1
0.409009,2.995,3.0878,1,1
0.409009,3.042,3.0821,1,1
0.409009,3.089,3.0747,1,1
0.409009,3.138,3.0720,1,1
0.409009,3.186,3.0704,1,1
0.409009,3.236,3.0647,1,1
0.409009,3.286,3.0596,1,1
0.409009,3.338,3.0610,1,1
0.409009,3.390,3.0537,1,1
0.409009,3.442,3.0516,1,1
0.409009,3.496,3.0477,1,1
0.409009,3.551,3.0459,1,1
0.409009,3.606,3.0429,1,1
0.409009,3.662,3.0377,1,1
0.409009,3.719,3.0289,1,1
0.409009,3.777,3.0279,1,1
0.409009,3.836,3.0248,1,1
0.409009,3.896,3.0214,1,1
0.409009,3.956,3.0155,1,1
0.409009,4.018,3.0136,1,1
0.409009,4.080,3.0035,1,1
0.409009,4.144,3.0029,1,1
0.409009,4.209,2.9971,2,1
0.409009,4.274,2.9981,2,1
0.409009,4.341,2.9954,2,1
0.409009,4.408,2.9926,2,1
0.409009,4.477,2.9893,2,1
0.409009,4.547,2.9798,2,1
0.409009,4.618,2.9760,2,1
0.409009,4.690,2.9750,2,1
0.409009,4.763,2.9736,2,1
0.409009,4.837,2.9724,2,1
0.409009,4.912,2.9639,2,1
0.409009,4.989,2.9611,2,1
0.409009,5.066,2.9592,2,1
0.409009,5.145,2.9538,2,1
0.409009,5.225,2.9530,2,1
0.409009,5.307,2.9426,2,1
0.409009,5.389,2.9467,2,1
0.409009,5.473,2.9413,2,1
0.409009,5.559,2.9387,2,1
0.409009,5.645,2.9322,2,1
0.409009,5.733,2.9323,2,1
0.409009,5.823,2.9314,2,1
0.409009,5.913,2.9248,2,1
0.409009,6.005,2.9188,2,1
0.409009,6.099,2.9181,2,1
0.409009,6.194,2.9143,2,1
0.409009,6.290,2.9112,3,1
0.409009,6.388,2.9048,3,1
0.409009,6.488,2.9047,3,1
0.409009,6.589,2.8991,3,1
0.409009,6.692,2.8969,3,1
0.409009,6.796,2.8951,3,1
0.409009,6.902,2.8919,3,1
0.409009,7.009,2.8918,3,1
0.409009,7.118,2.8824,3,1
0.409009,7.229,2.8845,3,1
0.409009,7.342,2.8812,3,1
0.409009,7.456,2.8754,3,1
0.409009,7.572,2.8759,3,1
0.409009,7.690,2.8704,3,1
0.409009,7.810,2.8673,3,1
0.409009,7.932,2.8656,3,1
0.409009,8.055,2.8628,3,1
0.409009,8.181,2.8580,3,1
0.409009,8.308,2.8523,3,1
0.409009,8.438,2.8496,4,1
0.409009,8.569,2.8498,4,1
0.409009,8.703,2.8495,4,1
0.409009,8.838,2.8455,4,1
0.409009,8.976,2.8425,4,1
0.409009,9.116,2.8405,4,1
0.409009,9.258,2.8347,4,1
0.409009,9.402,2.8342,4,1
0.409009,9.548,2.8292,4,1
0.409009,9.697,2.8264,4,1
0.409009,9.848,2.8285,4,1
0.409009,10.002,2.8191,4,1
0.409009,10.157,2.8206,4,1
0.409009,10.316,2.8152,4,1
0.409009,10.476,2.8138,5,1
0.409009,10.640,2.8110,5,1
0.409009,10.805,2.8085,5,1
0.409009,10.974,2.8080,5,1
0.409009,11.145,2.8020,5,1
0.409009,11.318,2.7969,5,1
0.409009,11.495,2.7942,5,1
0.409009,11.674,2.7915,5,1
0.409009,11.855,2.7918,5,1
0.409009,12.040,2.7887,5,1
0.409009,12.228,2.7826,5,1
0.409009,12.418,2.7823,5,1
0.409009,12.612,2.7800,6,1
0.409009,12.808,2.7773,6,1
0.409009,13.008,2.7717,6,1
0.409009,13.210,2.7727,6,1
0.409009,13.416,2.7674,6,1
0.409009,13.625,2.7669,6,1
0.409009,13.837,2.7630,6,1
0.409009,14.053,2.7602,6,1
0.409009,14.272,2.7590,6,1
0.409009,14.494,2.7540,6,1
0.409009,14.720,2.7505,7,1
0.409009,14.949,2.7503,7,1
0.409009,15.182,2.7498,7,1
0.409009,15.418,2.7452,7,1
0.409009,15.659,2.7397,7,1
0.409009,15.903,2.7426,7,1
0.409009,16.150,2.7416,7,1
0.409009,16.402,2.7377,7,1
0.409009,16.657,2.7335,7,1
0.409009,16.917,2.7315,8,1
0.409009,17.180,2.7311,8,1
0.409009,17.448,2.7256,8,1
0.409009,17.720,2.7288,8,1
0.409009,17.996,2.7189,8,1
0.409009,18.276,2.7219,8,1
0.409009,18.561,2.7176,8,1
0.409009,18.850,2.7158,9,1
0.409009,19.144,2.7102,9,1
0.409009,19.442,2.7124,9,1
0.409009,19.745,2.7064,9,1
0.409009,20.052,2.7060,9,1
0.409009,20.365,2.7057,9,1
0.409009,20.682,2.7000,9,1
0.409009,21.004,2.6997,10,1
0.409009,21.331,2.6968,10,1
0.409009,21.664,2.6941,10,1
0.409009,22.001,2.6929,10,1
0.409009,22.344,2.6902,10,1
0.409009,22.692,2.6889,10,1
0.409009,23.045,2.6850,11,1
0.409009,23.404,2.6832,11,1
0.409009,23.769,2.6773,11,1
0.409009,24.139,2.6776,11,1
0.409009,24.515,2.6767,11,1
0.409009,24.897,2.6722,11,1
0.409009,25.285,2.6726,12,1
0.409009,25.679,2.6689,12,1
0.409009,26.079,2.6676,12,1
0.409009,26.485,2.6642,12,1
0.409009,26.898,2.6604,12,1
0.409009,27.317,2.6644,13,1
0.409009,27.742,2.6562,13,1
0.409009,28.174,2.6555,13,1
0.409009,28.613,2.6520,13,1
0.409009,29.059,2.6539,13,1
0.409009,29.512,2.6468,14,1
0.409009,29.971,2.6510,14,1
0.409009,30.438,2.6464,14,1
0.409009,30.912,2.6463,14,1
0.409009,31.394,2.6396,15,1
0.409009,31.883,2.6394,15,1
0.409009,32.380,2.6359,15,1
0.409009,32.884,2.6353,15,1
0.409009,33.396,2.6333,15,1
0.409009,33.917,2.6357,16,1
0.409009,34.445,2.6287,16,1
0.409009,34.982,2.6283,16,1
0.409009,35.526,2.6240,16,1
0.409009,36.080,2.6270,17,1
0.409009,36.642,2.6196,17,1
0.409009,37.213,2.6188,17,1
0.409009,37.792,2.6152,18,1
0.409009,38.381,2.6170,18,1
0.409009,38.979,2.6122,18,1
0.409009,39.586,2.6079,18,1
0.409009,40.203,2.6121,19,1
0.409009,40.829,2.6068,19,1
0.409009,41.465,2.6029,19,1
0.409009,42.111,2.6054,20,1
0.409009,42.767,2.6011,20,1
0.409009,43.433,2.5973,20,1
0.409009,44.110,2.5992,21,1
0.409009,44.797,2.5964,21,1
0.409009,45.495,2.5976,21,1
0.409009,46.204,2.5932,22,1
0.409009,46.923,2.5940,22,1
0.409009,47.654,2.5901,22,1
0.409009,48.397,2.5878,23,1
0.409009,49.150,2.5885,23,1
0.409009,49.916,2.5848,23,1
0.409009,50.694,2.5822,24,1
0.409009,51.483,2.5758,24,1
0.409009,52.285,2.5798,25,1
0.409009,53.100,2.5793,25,1
0.409009,53.927,2.5773,25,1
0.409009,54.767,2.5741,26,1
0.409009,55.620,2.5734,26,1
0.409009,56.487,2.5726,27,1
0.409009,57.367,2.5649,27,1
0.409009,58.260,2.5676,27,1
0.409009,59.168,2.5651,28,1
0.409009,60.090,2.5628,28,1
0.409009,61.026,2.5615,29,1
0.409009,61.976,2.5597,29,1
0.409009,62.942,2.5555,30,1
0.409009,63.922,2.5521,30,1
0.409009,64.918,2.5558,31,1
0.409009,65.929,2.5520,31,1
0.409009,66.956,2.5507,32,1
0.409009,67.999,2.5497,32,1
0.409009,69.058,2.5529,33,1
0.409009,70.134,2.5465,33,1
0.409009,71.227,2.5458,34,1
0.409009,72.336,2.5413,34,1
0.409009,73.463,2.5402,35,1
0.409009,74.608,2.5411,35,1
0.409009,75.770,2.5378,36,1
0.409009,76.950,2.5355,36,1
0.409009,78.149,2.5384,37,1
0.409009,79.366,2.5355,37,1
0.409009,80.603,2.5300,38,1
0.409009,81.858,2.5288,39,1
0.409009,83.133,2.5311,39,1
0.409009,84.428,2.5275,40,1
0.409009,85.744,2.5247,41,1
0.409009,87.079,2.5247,41,1
0.409009,88.436,2.5237,42,1
0.409009,89.813,2.5226,42,1
0.409009,91.212,2.5235,43,1
0.409009,92.633,2.5175,44,1
0.409009,94.076,2.5184,45,1
0.409009,95.542,2.5146,45,1
0.409009,97.030,2.5141,46,1
0.409009,98.542,2.5130,47,1
0.409009,100.077,2.5103,47,1
0.409009,101.636,2.5114,48,1
0.409009,103.219,2.5088,49,1
0.409009,104.827,2.5078,50,1
0.409009,106.460,2.5038,50,1
0.409009,108.118,2.5033,51,1
0.409009,109.802,2.5004,52,1
0.409009,111.513,2.4986,53,1
0.409009,113.250,2.5017,54,1
0.409009,115.014,2.5004,55,1
0.409009,116.806,2.4962,55,1
0.409009,118.625,2.4943,56,1
0.409009,120.473,2.4947,57,1
0.409009,122.350,2.4926,58,1
0.409009,124.256,2.4916,59,1
0.409009,126.191,2.4876,60,1
0.409009,128.157,2.4900,61,1
0.409009,130.154,2.4848,62,1
0.409009,132.181,2.4834,63,1
0.409009,134.240,2.4842,64,1
0.409009,136.331,2.4810,65,1
0.409009,138.455,2.4818,66,1
0.409009,140.612,2.4834,67,1
0.409009,142.802,2.4772,68,1
0.409009,145.027,2.4755,69,1
0.409009,147.286,2.4765,70,1
0.409009,149.580,2.4753,71,1
0.409009,151.910,2.4763,72,1
0.409009,154.277,2.4712,73,1
0.409009,156.680,2.4707,74,1
0.409009,159.121,2.4713,76,1
0.409009,161.600,2.4694,77,1
0.409009,164.117,2.4673,78,1
0.409009,166.674,2.4659,79,1
0.409009,169.270,2.4616,80,1
0.409009,171.907,2.4626,82,1
0.409009,174.585,2.4623,83,1
0.409009,177.304,2.4597,84,1
0.409009,180.066,2.4550,86,1
0.409009,182.871,2.4591,87,1
0.409009,185.720,2.4541,88,1
0.409009,188.613,2.4578,90,1
0.409009,191.551,2.4531,91,1
0.409009,194.535,2.4524,93,1
0.409009,197.566,2.4522,94,1
0.409009,200.643,2.4532,96,1
0.409009,203.769,2.4514,97,1
0.409009,206.943,2.4487,99,1
0.409009,210.167,2.4473,100,1
0.409009,213.441,2.4489,102,1
0.409009,216.766,2.4452,103,1
0.409009,220.142,2.4425,105,1
0.409009,223.572,2.4384,106,1
0.409009,227.054,2.4395,108,1
0.409009,230.591,2.4397,110,1
0.409009,234.183,2.4373,112,1
0.409009,237.831,2.4382,113,1
0.409009,241.536,2.4350,115,1
0.409009,245.299,2.4355,117,1
0.409009,249.120,2.4330,119,1
0.409009,253.001,2.4321,121,1
0.409009,256.942,2.4326,122,1
0.409009,260.944,2.4320,124,1
0.409009,265.009,2.4305,126,1
0.409009,269.138,2.4274,128,1
0.409009,273.330,2.4271,130,1
0.409009,277.588,2.4260,132,1
0.409009,281.912,2.4277,134,1
0.409009,286.304,2.4285,136,1
0.409009,290.764,2.4226,139,1
0.409009,295.293,2.4196,141,1
0.409009,299.893,2.4219,143,1
