,fineweb_edu,qurater,modernbert_reasoning,modernbert_professionalism,fluency_en,modernbert_readability,modernbert_cleanliness,ad_en,dsir_books,dsir_wiki,dsir_math,rps_doc_word_count,rps_doc_num_sentences,rps_doc_unigram_entropy,rps_doc_frac_unique_words,rps_doc_frac_no_alph_words,rps_doc_frac_chars_top_2gram,rps_doc_frac_chars_top_3gram,rps_lines_uppercase_letter_fraction,rps_lines_ending_with_terminal_punctution_mark,rps_lines_numerical_chars_fraction,rps_doc_mean_word_length
rps_doc_word_count,0.5528153679711939,0.2158357123736907,0.5210804521975165,0.5965544045848225,0.18350593648064334,0.29419209624900194,-0.001724513068786268,-0.2457095190861193,0.4097195236592482,0.4083412181024042,0.4292298534311132,1.0,0.421119872355987,0.7708966535037224,0.14210517418638985,-0.2516451122973295,-0.29023575991432643,-0.45493273505950466,0.27880477186696057,-0.22503323618579654,-0.24194788087088953,0.1163958912917867
rps_doc_num_sentences,0.3243070087362059,0.10366445964747935,0.29373278536856684,0.26945362389082894,0.027999587489271813,0.1871220962736907,-0.0009222239500717134,-0.09368273070826998,0.11600050810810168,0.1149772393859842,0.12531214160389134,0.421119872355987,1.0,0.39793761529682853,0.1722373973776539,-0.16135529930188616,-0.07305793011620307,-0.15363376480362217,0.18214545545183755,-0.09786852207882128,-0.19460298345056484,-0.016832195960928446
rps_doc_unigram_entropy,0.5003333181058636,0.20447802134620352,0.639412896713427,0.683470623832417,0.09887302473401384,0.2244116354899296,-0.027447029516265438,-0.2975123126275802,0.5593146621567715,0.5580261410865776,0.5811184078842745,0.7708966535037224,0.39793761529682853,1.0,0.34486439858576445,-0.23140259357389664,0.021337031080446132,-0.20271022658722662,0.27841590265553356,-0.1935256388969807,-0.31970424083591137,0.1441567050913272
rps_doc_frac_unique_words,0.1002949769263335,0.007363911727252663,0.08683481375910451,-0.047171693549307205,-0.1544018824007469,0.03585501600557449,0.055776531553303844,-0.13982503708572083,0.11258885937107117,0.11239453747295365,0.10843170175938206,0.14210517418638985,0.17223739737765387,0.34486439858576445,1.0,0.01683944962193994,0.2826112252291528,0.28175337522364696,-0.016540679962680084,0.060744308397416985,-0.20092721632634106,-0.0339513930520566
rps_doc_frac_no_alph_words,-0.22085237746609226,0.11366848844342634,-0.19508169819610974,-0.15269227011853614,-0.06326720371541131,0.12813963585328053,0.22279486293485412,-0.031226487658651342,0.04449978430095594,0.04790390364370723,0.017092568283597058,-0.2516451122973295,-0.16135529930188616,-0.23140259357389664,0.016839449621939936,1.0,0.12259025053395513,0.1650379719491486,-0.4210708163473924,0.3572251323274246,0.25939462070476593,-0.2447167332464085
rps_doc_frac_chars_top_2gram,-0.14348526176765972,-0.007545261283544864,0.006341005744596533,-0.06372213690197125,-0.12181297486675804,-0.14869783599522646,-0.01434992821517309,4.819648060789158e-05,0.0014501332605664878,0.002548722814251149,-0.0014397043248988277,-0.29023575991432643,-0.07305793011620307,0.021337031080446132,0.2826112252291528,0.12259025053395513,1.0,0.5653139044609375,-0.0868857506558014,0.086891718787914,-0.0009300594012974565,-0.07996001101417916
rps_doc_frac_chars_top_3gram,-0.24725062346149707,-0.06911560232607328,-0.1538155616256567,-0.2472212180290546,-0.14014754973885188,-0.17336105719474462,0.025324373054317888,0.07317446282657092,-0.10143233272027105,-0.10072134876528074,-0.10787118064457081,-0.45493273505950466,-0.1536337648036222,-0.2027102265872266,0.28175337522364696,0.1650379719491486,0.5653139044609375,1.0,-0.15399408034974435,0.1415200541322876,0.07974443276403641,-0.07933209280797227
rps_lines_uppercase_letter_fraction,0.1878928748903426,-0.15471062682762823,0.12045857738792899,0.1989824002869372,0.03435799851186316,-0.1442105148258567,-0.28088059252427666,-0.06926414893973872,-0.05998027646431006,-0.06634391731763001,-0.04329095558403201,0.2788047718669605,0.18214545545183752,0.27841590265553356,-0.016540679962680088,-0.4210708163473924,-0.08688575065580138,-0.15399408034974435,0.9999999999999999,-0.7397835575677368,-0.11349668300467099,0.010308881282417793
rps_lines_ending_with_terminal_punctution_mark,-0.07786195954324228,0.18528716178946847,-0.07860233533845122,-0.24722001290165257,-0.07846160173860153,0.21175686191128806,0.313504518951769,-0.02214244945229662,0.16690466547412136,0.17053386820208416,0.14611993260298417,-0.22503323618579657,-0.09786852207882128,-0.19352563889698074,0.060744308397416985,0.3572251323274245,0.086891718787914,0.1415200541322876,-0.7397835575677368,1.0,0.06997622655130106,0.09539793761349795
rps_lines_numerical_chars_fraction,-0.20746868456260376,0.11323823050645758,-0.1683757117694556,-0.07168990569077481,0.13706328711780497,0.031529079383291324,0.1612060667807019,0.07055847547314822,-0.08556237239157162,-0.08882760014771161,-0.09809961472443286,-0.24194788087088956,-0.19460298345056481,-0.31970424083591137,-0.20092721632634106,0.2593946207047659,-0.0009300594012974565,0.07974443276403641,-0.11349668300467099,0.06997622655130106,1.0,-0.08861320504194757
rps_doc_mean_word_length,0.19774635335194307,0.1811374141614427,0.2185492813300509,-0.12975722828990482,0.10842185657572963,0.2993205901338088,0.2360904869309373,0.07188243193818472,0.5605119834822009,0.5580836636930205,0.5579612206379801,0.1163958912917867,-0.016832195960928446,0.14415670509132722,-0.0339513930520566,-0.24471673324640852,-0.07996001101417916,-0.07933209280797227,0.010308881282417793,0.09539793761349795,-0.08861320504194757,0.9999999999999998
