,fineweb_edu,qurater,modernbert_reasoning,modernbert_professionalism,fluency_en,modernbert_readability,modernbert_cleanliness,ad_en,dsir_books,dsir_wiki,dsir_math,rps_doc_word_count,rps_doc_num_sentences,rps_doc_unigram_entropy,rps_doc_frac_unique_words,rps_doc_frac_no_alph_words,rps_doc_frac_chars_top_2gram,rps_doc_frac_chars_top_3gram,rps_lines_uppercase_letter_fraction,rps_lines_ending_with_terminal_punctution_mark,rps_lines_numerical_chars_fraction,rps_doc_mean_word_length
dsir_math,0.3348707609860093,0.20883572382608792,0.0041633589270687376,-0.4914952692116598,0.15691638332361624,0.47420637101681634,-0.15899206713811118,-0.3621178333730465,0.9697742444513885,0.9682105514699961,1.0,0.07839695830073119,0.0550266647401168,0.15095519911666275,-0.12409468264479467,0.7406454355770195,-0.11310838705248921,0.19993934519739184,-0.290063127215642,0.3214055340514286,0.13187172359578303,0.0900704897455446
rps_doc_word_count,0.08636754651605806,0.08557132271940673,0.08626993962950226,0.08565436398741977,0.0729075728041803,0.04199181114177128,0.08833630283929696,-0.033927450674836504,0.06783223052849988,0.06729611249893458,0.07839695830073119,1.0,0.4701144218183578,0.07977094803869673,-0.049735041677366074,-0.046640963792667876,-0.0005248085990437953,-0.06554228971840348,0.07142740583609959,-0.05558229011203357,-0.023120040225328747,0.1664268886257457
rps_doc_num_sentences,0.051451876672163235,0.05104766177938857,0.05732565967317757,0.05292306476534601,0.04050112403601298,0.030892121019094197,0.05261991427462928,-0.03553745742535467,0.04737421428823466,0.04688333159326652,0.05502666474011681,0.4701144218183578,1.0,0.05748771612966457,-0.03218585428117635,-0.03279616083720685,0.018436632898903113,-0.030162250488394222,0.04427221229554525,-0.0285013684572556,-0.008662757244639212,0.18035160418573706
rps_doc_unigram_entropy,-0.11735713390665453,0.03247008958694439,0.22994002212584339,0.11742245755867689,-0.0561377629477844,-0.030020848543285843,-0.1502301058204518,-0.09704758471094177,0.013215411692081281,0.01315335753105247,0.15095519911666275,0.07977094803869673,0.05748771612966458,1.0,0.11088059569054505,-0.21664575190691102,0.4194289317284095,0.4582599085199032,0.07446733010310648,-0.07925580580121663,-0.18518301113426436,0.007480287881223235
rps_doc_frac_unique_words,-0.022111623086640542,-0.07575209588120081,-0.26715136022975217,-0.12140993188217566,-0.08056884582291876,0.11021673252227075,0.06602322954958048,-0.06793880652029423,-0.06376097423090756,-0.058180274150470904,-0.12409468264479469,-0.04973504167736607,-0.03218585428117635,0.11088059569054504,1.0,0.04796998027623254,0.10005901307008415,0.13332460771453591,0.04262100593995725,-0.1038794731123414,-0.18650232571039005,-0.05653542639981804
rps_doc_frac_no_alph_words,0.2936019346814774,0.13987707010182088,-0.12973590317508907,-0.5203943125172175,0.1142657703989088,0.5514107541603195,-0.10421632304635077,-0.3827826161055447,0.8198255093045114,0.8180986859850385,0.7406454355770193,-0.046640963792667876,-0.03279616083720686,-0.216645751906911,0.04796998027623254,1.0,-0.19114611744655638,0.026673956556637502,-0.36203911802686417,0.3728880631365931,0.3792301636206092,0.04240735266413759
rps_doc_frac_chars_top_2gram,-0.1722148169218052,-0.02906567060675759,0.12554440599852612,0.12410419382026182,-0.11212920235048304,-0.08210697916100003,-0.05339362215763768,-0.034982413721816194,-0.16694194551722497,-0.17081787297219467,-0.11310838705248921,-0.0005248085990437953,0.018436632898903113,0.4194289317284095,0.10005901307008415,-0.19114611744655635,0.9999999999999999,0.36605910954791476,-0.030392276142084926,0.03964698904025204,0.0006954863011876725,-0.017162881602099635
rps_doc_frac_chars_top_3gram,-0.045560444967317516,0.025313328928047014,0.08664370719005345,-0.02196019235915012,-0.020817579475342466,0.03075445454499335,-0.06208089619799233,-0.07329958160212482,0.13615003542607335,0.13534218747899965,0.19993934519739184,-0.06554228971840349,-0.030162250488394222,0.4582599085199033,0.13332460771453591,0.026673956556637502,0.36605910954791476,1.0,-0.025058592021304654,0.037954227862450146,0.010360654860312124,-0.001073435944708615
rps_lines_uppercase_letter_fraction,-0.07795832592000479,-0.09691721243616593,0.10044845398711683,0.2797557007703878,0.05782921058674374,-0.3564475266286426,0.06453189378009415,0.2263766094019544,-0.33587309330453924,-0.3348621410007652,-0.290063127215642,0.07142740583609959,0.04427221229554525,0.07446733010310648,0.04262100593995724,-0.36203911802686417,-0.03039227614208493,-0.02505859202130465,1.0,-0.8196853635602248,-0.07280432917346072,-0.015510325625670679
rps_lines_ending_with_terminal_punctution_mark,0.07658671116974884,0.15711719112433256,-0.04982041645685534,-0.2540960916467115,-0.043713654914967315,0.3206699992802845,-0.12008178615642821,-0.2112438940526131,0.35820472383290625,0.3559455314670164,0.3214055340514286,-0.05558229011203357,-0.0285013684572556,-0.07925580580121665,-0.1038794731123414,0.3728880631365931,0.03964698904025203,0.03795422786245014,-0.8196853635602247,1.0,0.1583127687596712,0.03393890471299918
rps_lines_numerical_chars_fraction,-0.06031456221952851,0.045817333192939416,0.19928640359069996,0.0879593396983473,0.060086737961088474,-0.008967046464854385,0.11117654405290638,-0.002538209149670415,0.1377456735493779,0.12825672930280657,0.13187172359578303,-0.023120040225328743,-0.008662757244639213,-0.18518301113426436,-0.18650232571039002,0.3792301636206092,0.0006954863011876725,0.010360654860312124,-0.07280432917346073,0.1583127687596712,1.0,0.026525411519039584
rps_doc_mean_word_length,0.05070867456134617,0.06227181164034843,0.0404423266854963,0.007899217503986233,0.03769909991468038,0.051566227721561525,0.028179550197277064,-0.018381439488231694,0.08978467499836572,0.0896487799734075,0.0900704897455446,0.1664268886257457,0.18035160418573706,0.007480287881223236,-0.056535426399818046,0.042407352664137594,-0.017162881602099635,-0.0010734359447086147,-0.015510325625670679,0.03393890471299918,0.026525411519039584,1.0
